time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.58199e-06	6489.65
1	2.58199e-06	5.7355e-06	6489.65
2	5.7355e-06	9.58704e-06	1800.05
3	9.58704e-06	1.42911e-05	1677.15
4	1.42911e-05	2.00364e-05	2573.07
5	2.00364e-05	2.70535e-05	3616.67
6	2.70535e-05	3.56237e-05	4228.65
7	3.56237e-05	4.6091e-05	3654.05
8	4.6091e-05	5.88752e-05	2649.69
9	5.88752e-05	7.44891e-05	1936.76
10	7.44891e-05	9.35592e-05	1562.47
11	9.35592e-05	0.00011685	1401.42
12	0.00011685	0.000145297	1358.46
13	0.000145297	0.000180041	1412
14	0.000180041	0.000222474	1622.42
15	0.000222474	0.000274301	1922.36
16	0.000274301	0.000337599	2202.62
17	0.000337599	0.000414908	2465.07
18	0.000414908	0.00050933	2632.55
19	0.00050933	0.000624652	2716.87
20	0.000624652	0.0007655	2726.56
21	0.0007655	0.000937525	2592.45
22	0.000937525	0.00114763	2311.83
23	0.00114763	0.00140424	1831.01
24	0.00140424	0.00171764	1375.75
25	0.00171764	0.00210042	1161.02
26	0.00210042	0.00256793	1189.4
27	0.00256793	0.00313893	1392.4
28	0.00313893	0.00383631	1392.4
29	0.00383631	0.00468805	835.098
30	0.00468805	0.00572833	835.098
31	0.00572833	inf	835.098
