time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.6932e-06	6687.7
1	2.6932e-06	5.98254e-06	6687.7
2	5.98254e-06	9.99997e-06	2370.3
3	9.99997e-06	1.49067e-05	1751.19
4	1.49067e-05	2.08994e-05	2033.14
5	2.08994e-05	2.82187e-05	2680.93
6	2.82187e-05	3.71581e-05	2838.14
7	3.71581e-05	4.80762e-05	2489.32
8	4.80762e-05	6.1411e-05	2093.75
9	6.1411e-05	7.76975e-05	1717.59
10	7.76975e-05	9.7589e-05	1458.02
11	9.7589e-05	0.000121883	1325.84
12	0.000121883	0.000151555	1319.16
13	0.000151555	0.000187795	1451.87
14	0.000187795	0.000232057	1660.85
15	0.000232057	0.000286116	1952.38
16	0.000286116	0.00035214	2267.36
17	0.00035214	0.000432779	2466.33
18	0.000432779	0.000531268	2623.63
19	0.000531268	0.000651557	2744.49
20	0.000651557	0.000798472	2695.79
21	0.000798472	0.000977906	2547.32
22	0.000977906	0.00119706	2210.79
23	0.00119706	0.00146472	1716.43
24	0.00146472	0.00179163	1306.55
25	0.00179163	0.00219089	1146.79
26	0.00219089	0.00267854	1203.73
27	0.00267854	0.00327413	1396.32
28	0.00327413	0.00400154	1396.32
29	0.00400154	0.00488997	1189.43
30	0.00488997	0.00597506	1189.43
31	0.00597506	inf	1189.43
