time_index	left_time_boundary	right_time_boundary	lambda
0	0	6.27845e-06	5500.33
1	6.27845e-06	1.36227e-05	5500.33
2	1.36227e-05	2.22135e-05	9465.26
3	2.22135e-05	3.22627e-05	9394.94
4	3.22627e-05	4.40178e-05	6598.22
5	4.40178e-05	5.77682e-05	3860.26
6	5.77682e-05	7.38528e-05	2406.18
7	7.38528e-05	9.26678e-05	1817.91
8	9.26678e-05	0.000114677	1547.67
9	0.000114677	0.000140421	1431.22
10	0.000140421	0.000170536	1444.02
11	0.000170536	0.000205763	1575.84
12	0.000205763	0.00024697	1796.87
13	0.00024697	0.000295172	2059.3
14	0.000295172	0.000351556	2309.05
15	0.000351556	0.000417511	2507.17
16	0.000417511	0.000494661	2637.8
17	0.000494661	0.000584909	2705
18	0.000584909	0.000690475	2719.86
19	0.000690475	0.000813962	2674.9
20	0.000813962	0.00095841	2545.11
21	0.00095841	0.00112738	2291.46
22	0.00112738	0.00132503	1900.64
23	0.00132503	0.00155623	1482.07
24	0.00155623	0.00182668	1203.42
25	0.00182668	0.00214304	1134.77
26	0.00214304	0.0025131	1301.85
27	0.0025131	0.00294597	3393.26
28	0.00294597	0.00345233	3393.26
29	0.00345233	0.00404464	10.4834
30	0.00404464	0.0047375	10.4834
31	0.0047375	inf	10.4834
