time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.54786e-06	6293.45
1	2.54786e-06	5.65968e-06	6293.45
2	5.65968e-06	9.46031e-06	1704.19
3	9.46031e-06	1.41022e-05	1800.51
4	1.41022e-05	1.97716e-05	2940.36
5	1.97716e-05	2.66958e-05	4255.87
6	2.66958e-05	3.51528e-05	4494.91
7	3.51528e-05	4.54817e-05	3915.08
8	4.54817e-05	5.80969e-05	2894.34
9	5.80969e-05	7.35044e-05	2054.07
10	7.35044e-05	9.23224e-05	1598.65
11	9.23224e-05	0.000115306	1424.49
12	0.000115306	0.000143376	1378.95
13	0.000143376	0.000177661	1428.72
14	0.000177661	0.000219533	1566.65
15	0.000219533	0.000270675	1842.34
16	0.000270675	0.000333136	2214.86
17	0.000333136	0.000409424	2455.05
18	0.000409424	0.000502597	2636.52
19	0.000502597	0.000616394	2719.23
20	0.000616394	0.000755381	2692.94
21	0.000755381	0.000925131	2559.88
22	0.000925131	0.00113246	2333.43
23	0.00113246	0.00138567	1890.77
24	0.00138567	0.00169494	1441.91
25	0.00169494	0.00207266	1173.27
26	0.00207266	0.00253399	1166.46
27	0.00253399	0.00309743	1276.99
28	0.00309743	0.00378559	1276.99
29	0.00378559	0.00462608	1285.05
30	0.00462608	0.0056526	1285.05
31	0.0056526	inf	1285.05
