time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.65754e-06	6453.54
1	2.65754e-06	5.90331e-06	6453.54
2	5.90331e-06	9.86754e-06	2125.16
3	9.86754e-06	1.47092e-05	1671.34
4	1.47092e-05	2.06227e-05	2201.17
5	2.06227e-05	2.7845e-05	3096.82
6	2.7845e-05	3.6666e-05	3336.28
7	3.6666e-05	4.74395e-05	2871.53
8	4.74395e-05	6.05978e-05	2206.36
9	6.05978e-05	7.66686e-05	1737.58
10	7.66686e-05	9.62966e-05	1522.58
11	9.62966e-05	0.000120269	1380.58
12	0.000120269	0.000149548	1345.97
13	0.000149548	0.000185308	1443.3
14	0.000185308	0.000228984	1615.13
15	0.000228984	0.000282327	1910.22
16	0.000282327	0.000347477	2201.01
17	0.000347477	0.000427048	2492.06
18	0.000427048	0.000524232	2597.35
19	0.000524232	0.000642928	2747.52
20	0.000642928	0.000787897	2726.2
21	0.000787897	0.000964955	2590.5
22	0.000964955	0.0011812	2222.37
23	0.0011812	0.00144532	1737.85
24	0.00144532	0.0017679	1304.8
25	0.0017679	0.00216188	1133.08
26	0.00216188	0.00264307	1179
27	0.00264307	0.00323077	1347.91
28	0.00323077	0.00394855	1347.91
29	0.00394855	0.00482522	1193.91
30	0.00482522	0.00589593	1193.91
31	0.00589593	inf	1193.91
