time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.69249e-06	6718.25
1	2.69249e-06	5.98095e-06	6718.25
2	5.98095e-06	9.99732e-06	2476.17
3	9.99732e-06	1.49027e-05	1721.1
4	1.49027e-05	2.08939e-05	2024.93
5	2.08939e-05	2.82112e-05	2731.82
6	2.82112e-05	3.71482e-05	2851.81
7	3.71482e-05	4.80635e-05	2491.65
8	4.80635e-05	6.13948e-05	2029.45
9	6.13948e-05	7.76769e-05	1690.45
10	7.76769e-05	9.75631e-05	1469.56
11	9.75631e-05	0.000121851	1339.92
12	0.000121851	0.000151515	1320.68
13	0.000151515	0.000187746	1432.3
14	0.000187746	0.000231995	1660.19
15	0.000231995	0.00028604	1959.96
16	0.00028604	0.000352047	2265.9
17	0.000352047	0.000432665	2512.09
18	0.000432665	0.000531127	2664.12
19	0.000531127	0.000651384	2719.79
20	0.000651384	0.00079826	2685.71
21	0.00079826	0.000977646	2552.08
22	0.000977646	0.00119674	2225.89
23	0.00119674	0.00146433	1728.56
24	0.00146433	0.00179115	1306.43
25	0.00179115	0.00219031	1128.11
26	0.00219031	0.00267783	1159.02
27	0.00267783	0.00327326	1282.44
28	0.00327326	0.00400048	1282.44
29	0.00400048	0.00488868	1268.37
30	0.00488868	0.00597347	1268.37
31	0.00597347	inf	1268.37
