time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.17585e-06	4696.53
1	2.17585e-06	4.83332e-06	4696.53
2	4.83332e-06	8.07902e-06	1438.12
3	8.07902e-06	1.20432e-05	2821.22
4	1.20432e-05	1.68847e-05	5631.19
5	1.68847e-05	2.2798e-05	8902.97
6	2.2798e-05	3.00202e-05	10058.6
7	3.00202e-05	3.8841e-05	8258.39
8	3.8841e-05	4.96142e-05	5616.13
9	4.96142e-05	6.27722e-05	3529.39
10	6.27722e-05	7.88426e-05	2322.37
11	7.88426e-05	9.84702e-05	1745.81
12	9.84702e-05	0.000122442	1495.27
13	0.000122442	0.000151721	1422.53
14	0.000151721	0.00018748	1452.22
15	0.00018748	0.000231154	1637.78
16	0.000231154	0.000284496	1907.68
17	0.000284496	0.000349644	2232.93
18	0.000349644	0.000429214	2481.41
19	0.000429214	0.000526396	2636.01
20	0.000526396	0.000645089	2697.81
21	0.000645089	0.000790054	2667.25
22	0.000790054	0.000967108	2531.02
23	0.000967108	0.00118335	2199.32
24	0.00118335	0.00144746	1715.24
25	0.00144746	0.00177003	1293.43
26	0.00177003	0.002164	1148.84
27	0.002164	0.00264518	1335.98
28	0.00264518	0.00323286	1335.98
29	0.00323286	0.00395063	1230.67
30	0.00395063	0.00482728	1230.67
31	0.00482728	inf	1230.67
