time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.43474e-06	3578.99
1	5.43474e-06	1.1792e-05	3578.99
2	1.1792e-05	1.92285e-05	16138.9
3	1.92285e-05	2.79272e-05	16893.8
4	2.79272e-05	3.81026e-05	11180.6
5	3.81026e-05	5.00053e-05	6931.8
6	5.00053e-05	6.39284e-05	4206.95
7	6.39284e-05	8.0215e-05	2668.58
8	8.0215e-05	9.92662e-05	1889.91
9	9.92662e-05	0.000121551	1528.73
10	0.000121551	0.00014762	1394.83
11	0.00014762	0.000178113	1403.65
12	0.000178113	0.000213782	1534.03
13	0.000213782	0.000255506	1771.51
14	0.000255506	0.000304313	2054.9
15	0.000304313	0.000361405	2307.9
16	0.000361405	0.000428188	2502.39
17	0.000428188	0.000506308	2641.99
18	0.000506308	0.000597688	2722.64
19	0.000597688	0.000704581	2738.45
20	0.000704581	0.000829618	2684.2
21	0.000829618	0.00097588	2537.09
22	0.00097588	0.00114697	2263.15
23	0.00114697	0.0013471	1883.48
24	0.0013471	0.00158121	1497.28
25	0.00158121	0.00185505	1217.2
26	0.00185505	0.00217538	1098.9
27	0.00217538	0.00255009	1159.56
28	0.00255009	0.0029884	1159.56
29	0.0029884	0.00350112	2020.96
30	0.00350112	0.00410087	2020.96
31	0.00410087	inf	2020.96
