time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.7917e-06	4743.21
1	7.7917e-06	1.6906e-05	4743.21
2	1.6906e-05	2.75675e-05	3601.59
3	2.75675e-05	4.00388e-05	4078.27
4	4.00388e-05	5.46271e-05	2608.48
5	5.46271e-05	7.16918e-05	1678.51
6	7.16918e-05	9.16531e-05	1346.55
7	9.16531e-05	0.000115003	1289.93
8	0.000115003	0.000142316	1321.7
9	0.000142316	0.000174266	1417.2
10	0.000174266	0.00021164	1603.56
11	0.00021164	0.000255357	1868.98
12	0.000255357	0.000306496	2163.93
13	0.000306496	0.000366315	2416.85
14	0.000366315	0.000436289	2583.32
15	0.000436289	0.00051814	2670.28
16	0.00051814	0.000613886	2706.07
17	0.000613886	0.000725885	2705.04
18	0.000725885	0.000856896	2651.42
19	0.000856896	0.00101015	2504.7
20	0.00101015	0.00118941	2219.77
21	0.00118941	0.0013991	1815.42
22	0.0013991	0.00164439	1421.45
23	0.00164439	0.00193132	1169.12
24	0.00193132	0.00226695	1090.97
25	0.00226695	0.00265956	1154.57
26	0.00265956	0.00311881	1314.81
27	0.00311881	0.00365602	1566.25
28	0.00365602	0.00428442	1566.25
29	0.00428442	0.0050195	840.958
30	0.0050195	0.00587935	840.958
31	0.00587935	inf	840.958
