time_index	left_time_boundary	right_time_boundary	lambda
0	0	6.25346e-06	6024.06
1	6.25346e-06	1.35684e-05	6024.06
2	1.35684e-05	2.21251e-05	8224.12
3	2.21251e-05	3.21343e-05	9254.77
4	3.21343e-05	4.38426e-05	6802.09
5	4.38426e-05	5.75383e-05	4248.36
6	5.75383e-05	7.35589e-05	2579.45
7	7.35589e-05	9.2299e-05	1849.03
8	9.2299e-05	0.00011422	1539.52
9	0.00011422	0.000139863	1419.57
10	0.000139863	0.000169858	1440.26
11	0.000169858	0.000204944	1573.94
12	0.000204944	0.000245987	1792.1
13	0.000245987	0.000293997	2054.7
14	0.000293997	0.000350156	2307.25
15	0.000350156	0.000415849	2502.62
16	0.000415849	0.000492693	2626.38
17	0.000492693	0.000582581	2689.14
18	0.000582581	0.000687727	2711.29
19	0.000687727	0.000810722	2685.13
20	0.000810722	0.000954596	2559.83
21	0.000954596	0.00112289	2300.41
22	0.00112289	0.00131976	1936.35
23	0.00131976	0.00155004	1562.52
24	0.00155004	0.00181941	1280.62
25	0.00181941	0.00213451	1135.64
26	0.00213451	0.00250309	1113.61
27	0.00250309	0.00293425	1181.39
28	0.00293425	0.00343859	1181.39
29	0.00343859	0.00402854	1747.4
30	0.00402854	0.00471864	1747.4
31	0.00471864	inf	1747.4
