0.000117524	-59791750.34	0,2.60139e-06,5.77859e-06,9.65907e-06,1.43985e-05,2.0187e-05,2.72567e-05,3.58914e-05,4.64373e-05,5.93175e-05,7.50488e-05,9.42621e-05,0.000117728,0.000146389,0.000181393,0.000224146,0.000276362,0.000340136,0.000418026,0.000513157,0.000629345,0.000771251,0.000944568,0.00115625,0.00141479,0.00173055,0.0021162,0.00258723,0.00316251,0.00386513,0.00472327,0.00577137,inf	3576.39,3576.39,2914.9,2762.32,2736.03,2703.56,2566.54,2352.83,2143.37,1986.74,1894.68,1859.27,1870.02,1917.32,1990.34,2075.4,2156.9,2221.33,2259.45,2267.49,2248.38,2208.37,2151.75,2082.26,2009.66,1950.09,1918.55,1935.07,1935.07,1869.19,1869.19,1869.19
0.000117524	-59108637.72	0,2.60139e-06,5.77859e-06,9.65907e-06,1.43985e-05,2.0187e-05,2.72567e-05,3.58914e-05,4.64373e-05,5.93175e-05,7.50488e-05,9.42621e-05,0.000117728,0.000146389,0.000181393,0.000224146,0.000276362,0.000340136,0.000418026,0.000513157,0.000629345,0.000771251,0.000944568,0.00115625,0.00141479,0.00173055,0.0021162,0.00258723,0.00316251,0.00386513,0.00472327,0.00577137,inf	4314.36,4314.36,3174.65,2999.59,3061.94,3103.72,2910.49,2542.14,2176.92,1910.22,1756.34,1695.29,1707.85,1779.78,1895.99,2036.24,2175.24,2289.06,2359.22,2375.96,2342.61,2269.82,2164.94,2035.98,1904.82,1803.33,1756.09,1793.17,1793.17,1700.65,1700.65,1700.65
0.000117524	-59783565.51	0,2.60139e-06,5.77859e-06,9.65907e-06,1.43985e-05,2.0187e-05,2.72567e-05,3.58914e-05,4.64373e-05,5.93175e-05,7.50488e-05,9.42621e-05,0.000117728,0.000146389,0.000181393,0.000224146,0.000276362,0.000340136,0.000418026,0.000513157,0.000629345,0.000771251,0.000944568,0.00115625,0.00141479,0.00173055,0.0021162,0.00258723,0.00316251,0.00386513,0.00472327,0.00577137,inf	4610.99,4610.99,3155.28,3014.02,3206.91,3379.59,3188.33,2709.2,2222.57,1872.05,1672.28,1590.53,1600.2,1684.66,1827.38,2004.86,2185.42,2337.37,2434.17,2459.72,2416.33,2317.44,2172.08,1992.67,1814.46,1683.63,1629.8,1687.97,1687.97,1587.12,1587.12,1587.12
0.000117524	-59781671.78	0,2.60139e-06,5.77859e-06,9.65907e-06,1.43985e-05,2.0187e-05,2.72567e-05,3.58914e-05,4.64373e-05,5.93175e-05,7.50488e-05,9.42621e-05,0.000117728,0.000146389,0.000181393,0.000224146,0.000276362,0.000340136,0.000418026,0.000513157,0.000629345,0.000771251,0.000944568,0.00115625,0.00141479,0.00173055,0.0021162,0.00258723,0.00316251,0.00386513,0.00472327,0.00577137,inf	4726.86,4726.86,3024.36,2921.77,3241.23,3562.72,3410,2853.42,2270.96,1854.78,1619.77,1521.08,1525.9,1616.34,1775.74,1979.02,2190.14,2371.64,2490.44,2524.54,2474.57,2355.47,2176.51,1954.33,1738.14,1586.65,1531.3,1609.66,1609.66,1509.06,1509.06,1509.06
0.000117524	-59054047.06	0,2.60139e-06,5.77859e-06,9.65907e-06,1.43985e-05,2.0187e-05,2.72567e-05,3.58914e-05,4.64373e-05,5.93175e-05,7.50488e-05,9.42621e-05,0.000117728,0.000146389,0.000181393,0.000224146,0.000276362,0.000340136,0.000418026,0.000513157,0.000629345,0.000771251,0.000944568,0.00115625,0.00141479,0.00173055,0.0021162,0.00258723,0.00316251,0.00386513,0.00472327,0.00577137,inf	4898.25,4898.25,2902.34,2809.36,3244.41,3714.26,3665.75,3021.23,2352.27,1891.35,1564.74,1450.92,1466.62,1539.04,1704.58,1947.28,2181.01,2383.94,2597.67,2591.53,2534.44,2363.49,2147.98,1876.27,1659.23,1511.3,1459.14,1557.78,1557.78,1448.82,1448.82,1448.82
0.000117524	-59779533.88	0,2.60139e-06,5.77859e-06,9.65907e-06,1.43985e-05,2.0187e-05,2.72567e-05,3.58914e-05,4.64373e-05,5.93175e-05,7.50488e-05,9.42621e-05,0.000117728,0.000146389,0.000181393,0.000224146,0.000276362,0.000340136,0.000418026,0.000513157,0.000629345,0.000771251,0.000944568,0.00115625,0.00141479,0.00173055,0.0021162,0.00258723,0.00316251,0.00386513,0.00472327,0.00577137,inf	4909.71,4909.71,2719.68,2641.9,3155.41,3754.55,3779.59,3109.04,2388.47,1891.82,1547.53,1424.26,1434.64,1507.4,1678.66,1932.34,2180.78,2399.25,2627.65,2629.11,2572.69,2393.13,2157.15,1855.49,1611.85,1451.07,1399.93,1514.6,1514.6,1410.98,1410.98,1410.98
0.000117524	-59779056.82	0,2.60139e-06,5.77859e-06,9.65907e-06,1.43985e-05,2.0187e-05,2.72567e-05,3.58914e-05,4.64373e-05,5.93175e-05,7.50488e-05,9.42621e-05,0.000117728,0.000146389,0.000181393,0.000224146,0.000276362,0.000340136,0.000418026,0.000513157,0.000629345,0.000771251,0.000944568,0.00115625,0.00141479,0.00173055,0.0021162,0.00258723,0.00316251,0.00386513,0.00472327,0.00577137,inf	4991.3,4991.3,2579.48,2500.77,3071.07,3781.42,3876.72,3186.74,2422.59,1896.22,1537.44,1406.11,1411.26,1483.04,1657.73,1919.23,2178.62,2408.99,2649.08,2657.47,2603.12,2418.31,2165.9,1838.28,1571.97,1401.24,1352.1,1481.93,1481.93,1384.39,1384.39,1384.39
0.000117524	-59778732.35	0,2.60139e-06,5.77859e-06,9.65907e-06,1.43985e-05,2.0187e-05,2.72567e-05,3.58914e-05,4.64373e-05,5.93175e-05,7.50488e-05,9.42621e-05,0.000117728,0.000146389,0.000181393,0.000224146,0.000276362,0.000340136,0.000418026,0.000513157,0.000629345,0.000771251,0.000944568,0.00115625,0.00141479,0.00173055,0.0021162,0.00258723,0.00316251,0.00386513,0.00472327,0.00577137,inf	5106.67,5106.67,2466.6,2378.42,2989.83,3795.46,3956.71,3252.82,2452.48,1901.93,1531.73,1393.81,1394.09,1464.22,1640.89,1908.03,2175.62,2415.07,2664.39,2678.93,2627.59,2440.15,2174.65,1824.37,1538.45,1359.84,1313.19,1457.34,1457.34,1365.95,1365.95,1365.95
0.000117524	-59778508.87	0,2.60139e-06,5.77859e-06,9.65907e-06,1.43985e-05,2.0187e-05,2.72567e-05,3.58914e-05,4.64373e-05,5.93175e-05,7.50488e-05,9.42621e-05,0.000117728,0.000146389,0.000181393,0.000224146,0.000276362,0.000340136,0.000418026,0.000513157,0.000629345,0.000771251,0.000944568,0.00115625,0.00141479,0.00173055,0.0021162,0.00258723,0.00316251,0.00386513,0.00472327,0.00577137,inf	5238.27,5238.27,2373.76,2271.65,2912.72,3799.9,4021.92,3308.03,2477.68,1907.7,1528.81,1385.61,1381.53,1449.65,1627.35,1898.62,2172.37,2418.69,2675.24,2695.14,2647.39,2459.39,2183.58,1813.33,1510.2,1325.2,1281.29,1439,1439,1353.51,1353.51,1353.51
0.000117524	-59778352.91	0,2.60139e-06,5.77859e-06,9.65907e-06,1.43985e-05,2.0187e-05,2.72567e-05,3.58914e-05,4.64373e-05,5.93175e-05,7.50488e-05,9.42621e-05,0.000117728,0.000146389,0.000181393,0.000224146,0.000276362,0.000340136,0.000418026,0.000513157,0.000629345,0.000771251,0.000944568,0.00115625,0.00141479,0.00173055,0.0021162,0.00258723,0.00316251,0.00386513,0.00472327,0.00577137,inf	5375.12,5375.12,2296.35,2178.35,2840.84,3798,4075.29,3353.86,2498.45,1912.94,1527.65,1380.36,1372.39,1438.36,1616.49,1890.83,2169.2,2420.67,2682.77,2707.27,2663.46,2476.5,2192.66,1804.69,1486.3,1296.01,1254.9,1425.53,1425.53,1345.48,1345.48,1345.48
0.000117524	-59778242.51	0,2.60139e-06,5.77859e-06,9.65907e-06,1.43985e-05,2.0187e-05,2.72567e-05,3.58914e-05,4.64373e-05,5.93175e-05,7.50488e-05,9.42621e-05,0.000117728,0.000146389,0.000181393,0.000224146,0.000276362,0.000340136,0.000418026,0.000513157,0.000629345,0.000771251,0.000944568,0.00115625,0.00141479,0.00173055,0.0021162,0.00258723,0.00316251,0.00386513,0.00472327,0.00577137,inf	5510.6,5510.6,2231.28,2096.69,2774.78,3792.33,4119.4,3391.81,2515.2,1917.36,1527.59,1377.22,1365.82,1429.61,1607.79,1884.44,2166.3,2421.55,2687.85,2716.22,2676.48,2491.81,2201.83,1798.03,1465.93,1271.19,1232.89,1415.86,1415.86,1340.71,1340.71,1340.71
