time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.77149e-06	6839.2
1	2.77149e-06	6.15646e-06	6839.2
2	6.15646e-06	1.02907e-05	2975.24
3	1.02907e-05	1.534e-05	1846.76
4	1.534e-05	2.1507e-05	1776.91
5	2.1507e-05	2.9039e-05	2100.84
6	2.9039e-05	3.82383e-05	2283.09
7	3.82383e-05	4.94738e-05	1997.38
8	4.94738e-05	6.31963e-05	1659.04
9	6.31963e-05	7.99562e-05	1456.08
10	7.99562e-05	0.000100426	1344.55
11	0.000100426	0.000125427	1307.31
12	0.000125427	0.000155961	1337.2
13	0.000155961	0.000193255	1461.2
14	0.000193255	0.000238803	1685.59
15	0.000238803	0.000294433	1976.8
16	0.000294433	0.000362377	2273.67
17	0.000362377	0.000445361	2522.5
18	0.000445361	0.000546712	2617.97
19	0.000546712	0.000670498	2706.69
20	0.000670498	0.000821684	2662.12
21	0.000821684	0.00100633	2496.98
22	0.00100633	0.00123186	2141.24
23	0.00123186	0.0015073	1670.17
24	0.0015073	0.00184371	1248.78
25	0.00184371	0.00225458	1103.91
26	0.00225458	0.00275641	1205.26
27	0.00275641	0.00336931	1716.16
28	0.00336931	0.00411787	1716.16
29	0.00411787	0.00503213	458.96
30	0.00503213	0.00614876	458.96
31	0.00614876	inf	458.96
