time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.97858e-06	14623.9	0.0105791	6702.3
1	1.97858e-06	4.00856e-06	766.043	0.00576307	12225.7
2	4.00856e-06	6.09267e-06	6839.56	0.0141409	7977.92
3	6.09267e-06	8.23389e-06	11537.7	0.0432028	5479.19
4	8.23389e-06	1.04354e-05	15885.3	0.811481	5060.87
5	1.04354e-05	1.27008e-05	17259.4	9.74529	5939.98
6	1.27008e-05	1.50338e-05	14981.3	57.5782	5069.59
7	1.50338e-05	1.74386e-05	11957.4	210.944	3878.77
8	1.74386e-05	1.99198e-05	10067.3	554.482	3082.35
9	1.99198e-05	2.24823e-05	9911.83	1207.06	2704.73
10	2.24823e-05	2.51317e-05	8172.89	2552.48	2203.18
11	2.51317e-05	2.7874e-05	8172.89	2552.48	2203.18
12	2.7874e-05	3.07162e-05	7267.16	4243.31	2052.57
13	3.07162e-05	3.36656e-05	7267.16	4243.31	2052.57
14	3.36656e-05	3.67306e-05	6723.42	4486.12	2248.83
15	3.67306e-05	3.99209e-05	6723.42	4486.12	2248.83
16	3.99209e-05	4.32469e-05	5481.55	3815.24	2148.92
17	4.32469e-05	4.67208e-05	5481.55	3815.24	2148.92
18	4.67208e-05	5.03563e-05	4479.22	2931.11	1977.99
19	5.03563e-05	5.41692e-05	4479.22	2931.11	1977.99
20	5.41692e-05	5.81778e-05	3406.97	2160.43	1675.47
21	5.81778e-05	6.24031e-05	3406.97	2160.43	1675.47
22	6.24031e-05	6.687e-05	2590.13	1619.85	1368.8
23	6.687e-05	7.16078e-05	2590.13	1619.85	1368.8
24	7.16078e-05	7.66515e-05	1983.52	1272.26	1121.84
25	7.66515e-05	8.20433e-05	1983.52	1272.26	1121.84
26	8.20433e-05	8.78348e-05	1625.98	1100.6	942.539
27	8.78348e-05	9.40901e-05	1625.98	1100.6	942.539
28	9.40901e-05	0.00010089	1297.8	1043.45	789.108
29	0.00010089	0.000108338	1297.8	1043.45	789.108
30	0.000108338	0.000116572	1178.49	968.024	757.554
31	0.000116572	0.000125777	1178.49	968.024	757.554
32	0.000125777	0.000136213	1159.2	982.097	804.997
33	0.000136213	0.000148259	1159.2	982.097	804.997
34	0.000148259	0.000162508	1437.44	1267.57	1146.23
35	0.000162508	0.000179946	1437.44	1267.57	1146.23
36	0.000179946	0.000202429	2417.72	2339.01	2427.89
37	0.000202429	0.000234116	2417.72	2339.01	2427.89
38	0.000234116	0.000288285	135.277	126.768	145.299
39	0.000288285	inf	135.277	126.768	145.299
