time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.93942e-06	19959.5	0.00427847	4985.47
1	1.93942e-06	3.92923e-06	15038.7	0.00581186	14030
2	3.92923e-06	5.9721e-06	28105.6	0.0103984	4023.44
3	5.9721e-06	8.07094e-06	19403.1	0.00829345	4217.09
4	8.07094e-06	1.02289e-05	17010.1	0.034612	5269.18
5	1.02289e-05	1.24495e-05	16050	0.684198	5685.42
6	1.24495e-05	1.47363e-05	14877.3	8.2238	4862.22
7	1.47363e-05	1.70935e-05	13813	53.3686	3764.59
8	1.70935e-05	1.95255e-05	13308	228.818	3022.18
9	1.95255e-05	2.20373e-05	13727.8	691.184	2813.41
10	2.20373e-05	2.46343e-05	10829.2	1957.69	2731.77
11	2.46343e-05	2.73224e-05	10829.2	1957.69	2731.77
12	2.73224e-05	3.01083e-05	8921.48	3923.32	2623.85
13	3.01083e-05	3.29993e-05	8921.48	3923.32	2623.85
14	3.29993e-05	3.60037e-05	7821.95	4650.51	2108.02
15	3.60037e-05	3.91308e-05	7821.95	4650.51	2108.02
16	3.91308e-05	4.2391e-05	6591.88	4036.37	1652.44
17	4.2391e-05	4.57962e-05	6591.88	4036.37	1652.44
18	4.57962e-05	4.93597e-05	5563.38	3067.3	1442.73
19	4.93597e-05	5.30972e-05	5563.38	3067.3	1442.73
20	5.30972e-05	5.70264e-05	4132.51	2205.49	1336.26
21	5.70264e-05	6.11682e-05	4132.51	2205.49	1336.26
22	6.11682e-05	6.55467e-05	2944.49	1647.58	1247.63
23	6.55467e-05	7.01907e-05	2944.49	1647.58	1247.63
24	7.01907e-05	7.51346e-05	2189.59	1318.89	1175.84
25	7.51346e-05	8.04196e-05	2189.59	1318.89	1175.84
26	8.04196e-05	8.60965e-05	1805.63	1149.91	1142.57
27	8.60965e-05	9.22281e-05	1805.63	1149.91	1142.57
28	9.22281e-05	9.88934e-05	1519.93	1051.53	1103.76
29	9.88934e-05	0.000106194	1519.93	1051.53	1103.76
30	0.000106194	0.000114265	1269.81	987.553	1021.73
31	0.000114265	0.000123288	1269.81	987.553	1021.73
32	0.000123288	0.000133517	1120.13	987.647	958.989
33	0.000133517	0.000145325	1120.13	987.647	958.989
34	0.000145325	0.000159292	1276.37	1211.04	1146.56
35	0.000159292	0.000176385	1276.37	1211.04	1146.56
36	0.000176385	0.000198422	2394.66	2334.42	2274.18
37	0.000198422	0.000229482	2394.66	2334.42	2274.18
38	0.000229482	0.00028258	149.328	129.401	149.748
39	0.00028258	inf	149.328	129.401	149.748
