time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	2.0933e-06	12370.8	0.00892008	23906.1
1	2.0933e-06	4.24098e-06	1888.13	0.00343904	3123.24
2	4.24098e-06	6.44594e-06	8684.29	2.41937	1734.28
3	6.44594e-06	8.71131e-06	12863.7	25.0748	1109.24
4	8.71131e-06	1.10405e-05	15606.7	13.1447	1302.43
5	1.10405e-05	1.34372e-05	16192.7	20.3378	1463.95
6	1.34372e-05	1.59055e-05	15102.5	76.7662	1268.14
7	1.59055e-05	1.84497e-05	12897.4	276.496	1168.05
8	1.84497e-05	2.10747e-05	10827.9	685.338	1248.86
9	2.10747e-05	2.37858e-05	9736.63	1237.53	1505.28
10	2.37858e-05	2.65889e-05	8590.41	1968.88	1441.15
11	2.65889e-05	2.94902e-05	8590.41	1968.88	1441.15
12	2.94902e-05	3.24971e-05	7447.03	2445.89	1444.85
13	3.24971e-05	3.56176e-05	7447.03	2445.89	1444.85
14	3.56176e-05	3.88604e-05	6286.22	2347.12	1468.79
15	3.88604e-05	4.22356e-05	6286.22	2347.12	1468.79
16	4.22356e-05	4.57544e-05	5114.28	2066.56	1407.98
17	4.57544e-05	4.94298e-05	5114.28	2066.56	1407.98
18	4.94298e-05	5.32761e-05	3970.41	1796.25	1390.25
19	5.32761e-05	5.73101e-05	3970.41	1796.25	1390.25
20	5.73101e-05	6.15511e-05	2982.62	1522.41	1293.3
21	6.15511e-05	6.60214e-05	2982.62	1522.41	1293.3
22	6.60214e-05	7.07473e-05	2388.53	1287.88	1162.35
23	7.07473e-05	7.57598e-05	2388.53	1287.88	1162.35
24	7.57598e-05	8.10959e-05	1927.26	1087.95	996.147
25	8.10959e-05	8.68003e-05	1927.26	1087.95	996.147
26	8.68003e-05	9.29277e-05	1590.67	957.734	876.073
27	9.29277e-05	9.95457e-05	1590.67	957.734	876.073
28	9.95457e-05	0.00010674	1361.54	874.556	779.241
29	0.00010674	0.00011462	1361.54	874.556	779.241
30	0.00011462	0.000123331	1186.19	827.335	766.589
31	0.000123331	0.00013307	1186.19	827.335	766.589
32	0.00013307	0.00014411	1119.83	871.668	878.103
33	0.00014411	0.000156856	1119.83	871.668	878.103
34	0.000156856	0.00017193	1317.65	1181.69	1281.8
35	0.00017193	0.00019038	1317.65	1181.69	1281.8
36	0.00019038	0.000214166	2348.82	2335.42	2322.02
37	0.000214166	0.00024769	2348.82	2335.42	2322.02
38	0.00024769	0.000305	137.147	122.956	132.383
39	0.000305	inf	137.147	122.956	132.383
