time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.58427e-06	6279.49
1	2.58427e-06	5.74057e-06	6279.49
2	5.74057e-06	9.59552e-06	1944.1
3	9.59552e-06	1.43037e-05	1707.94
4	1.43037e-05	2.00541e-05	2448.69
5	2.00541e-05	2.70774e-05	3885.52
6	2.70774e-05	3.56552e-05	4591.01
7	3.56552e-05	4.61317e-05	3868.65
8	4.61317e-05	5.89272e-05	2710.88
9	5.89272e-05	7.4555e-05	1929.06
10	7.4555e-05	9.36419e-05	1565
11	9.36419e-05	0.000116954	1388.54
12	0.000116954	0.000145426	1337.57
13	0.000145426	0.0001802	1376.94
14	0.0001802	0.000222671	1567.18
15	0.000222671	0.000274543	1849.62
16	0.000274543	0.000337898	2215.18
17	0.000337898	0.000415275	2427.44
18	0.000415275	0.00050978	2590.19
19	0.00050978	0.000625204	2720.75
20	0.000625204	0.000766177	2695.27
21	0.000766177	0.000938354	2583.27
22	0.000938354	0.00114864	2324.05
23	0.00114864	0.00140548	1865.99
24	0.00140548	0.00171916	1380.41
25	0.00171916	0.00210228	1114.84
26	0.00210228	0.0025702	1113
27	0.0025702	0.0031417	1346.73
28	0.0031417	0.0038397	1346.73
29	0.0038397	0.0046922	1573.81
30	0.0046922	0.00573339	1573.81
31	0.00573339	inf	1573.81
