time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.62879e-06	4512.3
1	5.62879e-06	1.22131e-05	4512.3
2	1.22131e-05	1.9915e-05	11760.3
3	1.9915e-05	2.89244e-05	13081.9
4	2.89244e-05	3.94631e-05	10558.6
5	3.94631e-05	5.17907e-05	6454.56
6	5.17907e-05	6.6211e-05	3523.62
7	6.6211e-05	8.30791e-05	2187.29
8	8.30791e-05	0.000102811	1693.23
9	0.000102811	0.000125891	1534.53
10	0.000125891	0.00015289	1490.79
11	0.00015289	0.000184472	1516.01
12	0.000184472	0.000221415	1633.09
13	0.000221415	0.000264629	1841.8
14	0.000264629	0.000315179	2098.13
15	0.000315179	0.000374309	2338.07
16	0.000374309	0.000443477	2532.13
17	0.000443477	0.000524386	2675.38
18	0.000524386	0.000619029	2755.68
19	0.000619029	0.000729738	2766.81
20	0.000729738	0.00085924	2696.69
21	0.00085924	0.00101072	2508.39
22	0.00101072	0.00118792	2176.89
23	0.00118792	0.0013952	1752.47
24	0.0013952	0.00163767	1372.43
25	0.00163767	0.00192129	1157.94
26	0.00192129	0.00225306	1129.22
27	0.00225306	0.00264114	1288.82
28	0.00264114	0.0030951	1288.82
29	0.0030951	0.00362613	2162.48
30	0.00362613	0.00424729	2162.48
31	0.00424729	inf	2162.48
