time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.80605e-06	6510.08
1	2.80605e-06	6.23322e-06	6510.08
2	6.23322e-06	1.0419e-05	3280.03
3	1.0419e-05	1.55313e-05	2239.08
4	1.55313e-05	2.17752e-05	2043.79
5	2.17752e-05	2.94011e-05	1820.55
6	2.94011e-05	3.87151e-05	1569.47
7	3.87151e-05	5.00907e-05	1401.74
8	5.00907e-05	6.39843e-05	1282.09
9	6.39843e-05	8.09532e-05	1235.59
10	8.09532e-05	0.000101678	1255.74
11	0.000101678	0.000126991	1295.79
12	0.000126991	0.000157906	1360.07
13	0.000157906	0.000195664	1530.44
14	0.000195664	0.000241781	1728.06
15	0.000241781	0.000298105	1994.69
16	0.000298105	0.000366896	2305.72
17	0.000366896	0.000450914	2549.38
18	0.000450914	0.000553529	2701.18
19	0.000553529	0.000678859	2732.11
20	0.000678859	0.00083193	2661.95
21	0.00083193	0.00101888	2483.18
22	0.00101888	0.00124722	2130.22
23	0.00124722	0.00152609	1640.95
24	0.00152609	0.0018667	1252.07
25	0.0018667	0.0022827	1114.64
26	0.0022827	0.00279078	1189.23
27	0.00279078	0.00341132	1471.19
28	0.00341132	0.00416922	1471.19
29	0.00416922	0.00509488	879.165
30	0.00509488	0.00622543	879.165
31	0.00622543	inf	879.165
