time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.84626e-06	6638.27
1	2.84626e-06	6.32254e-06	6638.27
2	6.32254e-06	1.05683e-05	3431.65
3	1.05683e-05	1.57538e-05	2148.74
4	1.57538e-05	2.20872e-05	1710.53
5	2.20872e-05	2.98224e-05	1591.59
6	2.98224e-05	3.92699e-05	1572.99
7	3.92699e-05	5.08085e-05	1417.06
8	5.08085e-05	6.49012e-05	1247.54
9	6.49012e-05	8.21133e-05	1210.65
10	8.21133e-05	0.000103135	1236.52
11	0.000103135	0.00012881	1239.82
12	0.00012881	0.000160169	1305.94
13	0.000160169	0.000198468	1474.98
14	0.000198468	0.000245245	1731.33
15	0.000245245	0.000302376	2022.56
16	0.000302376	0.000372153	2296.65
17	0.000372153	0.000457375	2522.17
18	0.000457375	0.000561461	2670.28
19	0.000561461	0.000688586	2644.57
20	0.000688586	0.000843851	2666.91
21	0.000843851	0.00103348	2497.78
22	0.00103348	0.00126509	2120.97
23	0.00126509	0.00154796	1618.12
24	0.00154796	0.00189345	1225.51
25	0.00189345	0.00231541	1073.19
26	0.00231541	0.00283077	1126.99
27	0.00283077	0.0034602	1348.44
28	0.0034602	0.00422896	1348.44
29	0.00422896	0.00516788	1510.78
30	0.00516788	0.00631464	1510.78
31	0.00631464	inf	1510.78
