time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.73752e-06	7059
1	2.73752e-06	6.081e-06	7059
2	6.081e-06	1.01645e-05	2866.75
3	1.01645e-05	1.5152e-05	1633.38
4	1.5152e-05	2.12434e-05	1635.2
5	2.12434e-05	2.86831e-05	2142.38
6	2.86831e-05	3.77696e-05	2460.53
7	3.77696e-05	4.88674e-05	2158.34
8	4.88674e-05	6.24217e-05	1744.12
9	6.24217e-05	7.89762e-05	1546.01
10	7.89762e-05	9.9195e-05	1338.49
11	9.9195e-05	0.000123889	1275.27
12	0.000123889	0.00015405	1333.45
13	0.00015405	0.000190886	1465.53
14	0.000190886	0.000235876	1730.9
15	0.000235876	0.000290824	1985.91
16	0.000290824	0.000357936	2247.92
17	0.000357936	0.000439902	2528.65
18	0.000439902	0.000540011	2713.72
19	0.000540011	0.00066228	2764.32
20	0.00066228	0.000811612	2646.22
21	0.000811612	0.000993999	2484.92
22	0.000993999	0.00121676	2176.28
23	0.00121676	0.00148882	1717.69
24	0.00148882	0.00182111	1307.4
25	0.00182111	0.00222695	1148.15
26	0.00222695	0.00272262	1221.51
27	0.00272262	0.00332801	1431.64
28	0.00332801	0.0040674	1431.64
29	0.0040674	0.00497045	859.789
30	0.00497045	0.00607339	859.789
31	0.00607339	inf	859.789
