time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.66457e-06	5143.73
1	7.66457e-06	1.66302e-05	5143.73
2	1.66302e-05	2.71177e-05	4005.74
3	2.71177e-05	3.93856e-05	3898.47
4	3.93856e-05	5.37358e-05	2971.63
5	5.37358e-05	7.0522e-05	1952.14
6	7.0522e-05	9.01577e-05	1524.14
7	9.01577e-05	0.000113127	1374.51
8	0.000113127	0.000139994	1345.12
9	0.000139994	0.000171423	1407.54
10	0.000171423	0.000208187	1568.66
11	0.000208187	0.000251191	1819.81
12	0.000251191	0.000301495	2110.92
13	0.000301495	0.000360338	2372.17
14	0.000360338	0.00042917	2566.24
15	0.00042917	0.000509686	2688.67
16	0.000509686	0.00060387	2739.73
17	0.00060387	0.000714042	2723.21
18	0.000714042	0.000842915	2649.43
19	0.000842915	0.000993664	2501.82
20	0.000993664	0.00117	2233.17
21	0.00117	0.00137628	1853.02
22	0.00137628	0.00161756	1478.39
23	0.00161756	0.00189981	1227
24	0.00189981	0.00222997	1130.29
25	0.00222997	0.00261617	1167.15
26	0.00261617	0.00306793	1287.57
27	0.00306793	0.00359637	1295.24
28	0.00359637	0.00421452	1295.24
29	0.00421452	0.0049376	1519.13
30	0.0049376	0.00578342	1519.13
31	0.00578342	inf	1519.13
