time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.50949e-06	6446.13
1	2.50949e-06	5.57445e-06	6446.13
2	5.57445e-06	9.31784e-06	1668.42
3	9.31784e-06	1.38898e-05	1483.74
4	1.38898e-05	1.94738e-05	2356.29
5	1.94738e-05	2.62938e-05	3962.51
6	2.62938e-05	3.46234e-05	5105.28
7	3.46234e-05	4.47968e-05	4543.28
8	4.47968e-05	5.7222e-05	3230.23
9	5.7222e-05	7.23975e-05	2217.56
10	7.23975e-05	9.09322e-05	1688.68
11	9.09322e-05	0.000113569	1465.25
12	0.000113569	0.000141217	1402.56
13	0.000141217	0.000174985	1436.02
14	0.000174985	0.000216228	1593.25
15	0.000216228	0.000266599	1822.45
16	0.000266599	0.00032812	2167.02
17	0.00032812	0.000403258	2460.51
18	0.000403258	0.000495028	2673.05
19	0.000495028	0.000607112	2705.35
20	0.000607112	0.000744005	2688.03
21	0.000744005	0.0009112	2632.82
22	0.0009112	0.0011154	2321.52
23	0.0011154	0.00136481	1854.22
24	0.00136481	0.00166941	1394.46
25	0.00166941	0.00204145	1174.89
26	0.00204145	0.00249583	1190.56
27	0.00249583	0.00305079	1644.7
28	0.00305079	0.00372859	1644.7
29	0.00372859	0.00455641	708.611
30	0.00455641	0.00556748	708.611
31	0.00556748	inf	708.611
