time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.43533e-06	3533.96
1	5.43533e-06	1.17933e-05	3533.96
2	1.17933e-05	1.92306e-05	16121.5
3	1.92306e-05	2.79303e-05	16942.8
4	2.79303e-05	3.81068e-05	11384.6
5	3.81068e-05	5.00107e-05	6957.9
6	5.00107e-05	6.39354e-05	4194.3
7	6.39354e-05	8.02237e-05	2668.03
8	8.02237e-05	9.9277e-05	1895.29
9	9.9277e-05	0.000121565	1534.92
10	0.000121565	0.000147636	1399.96
11	0.000147636	0.000178132	1406.63
12	0.000178132	0.000213805	1535.32
13	0.000213805	0.000255534	1771.32
14	0.000255534	0.000304346	2053.57
15	0.000304346	0.000361444	2308.39
16	0.000361444	0.000428235	2508.12
17	0.000428235	0.000506363	2651.34
18	0.000506363	0.000597753	2728.67
19	0.000597753	0.000704657	2740.73
20	0.000704657	0.000829708	2691.5
21	0.000829708	0.000975986	2550.91
22	0.000975986	0.0011471	2270.46
23	0.0011471	0.00134725	1872.98
24	0.00134725	0.00158138	1480.28
25	0.00158138	0.00185526	1215.07
26	0.00185526	0.00217562	1122.12
27	0.00217562	0.00255037	1221.88
28	0.00255037	0.00298873	1221.88
29	0.00298873	0.0035015	1896.3
30	0.0035015	0.00410131	1896.3
31	0.00410131	inf	1896.3
