time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.58199e-06	6470.28
1	2.58199e-06	5.7355e-06	6470.28
2	5.7355e-06	9.58704e-06	1860.9
3	9.58704e-06	1.42911e-05	1732.56
4	1.42911e-05	2.00364e-05	2572.53
5	2.00364e-05	2.70535e-05	3683.04
6	2.70535e-05	3.56237e-05	4146.87
7	3.56237e-05	4.6091e-05	3612.3
8	4.6091e-05	5.88752e-05	2690.48
9	5.88752e-05	7.44891e-05	1926.01
10	7.44891e-05	9.35592e-05	1549.84
11	9.35592e-05	0.00011685	1384.46
12	0.00011685	0.000145297	1349.74
13	0.000145297	0.000180041	1423.73
14	0.000180041	0.000222474	1591.79
15	0.000222474	0.000274301	1847.77
16	0.000274301	0.000337599	2206.85
17	0.000337599	0.000414908	2489.92
18	0.000414908	0.00050933	2650.1
19	0.00050933	0.000624652	2720.67
20	0.000624652	0.0007655	2723.78
21	0.0007655	0.000937525	2594.01
22	0.000937525	0.00114763	2296.89
23	0.00114763	0.00140424	1820.29
24	0.00140424	0.00171764	1387.09
25	0.00171764	0.00210042	1164.57
26	0.00210042	0.00256793	1191.33
27	0.00256793	0.00313893	1397.22
28	0.00313893	0.00383631	1397.22
29	0.00383631	0.00468805	830.15
30	0.00468805	0.00572833	830.15
31	0.00572833	inf	830.15
