time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.43477e-06	3519.31
1	5.43477e-06	1.17921e-05	3519.31
2	1.17921e-05	1.92286e-05	16033.3
3	1.92286e-05	2.79274e-05	16786.5
4	2.79274e-05	3.81028e-05	11204.7
5	3.81028e-05	5.00055e-05	6959.81
6	5.00055e-05	6.39288e-05	4239.52
7	6.39288e-05	8.02154e-05	2682.79
8	8.02154e-05	9.92668e-05	1895.71
9	9.92668e-05	0.000121552	1528.35
10	0.000121552	0.00014762	1389.84
11	0.00014762	0.000178114	1397.32
12	0.000178114	0.000213783	1528.9
13	0.000213783	0.000255508	1770.15
14	0.000255508	0.000304315	2059.94
15	0.000304315	0.000361407	2320.11
16	0.000361407	0.00042819	2518.94
17	0.00042819	0.000506311	2656.54
18	0.000506311	0.000597691	2730.19
19	0.000597691	0.000704584	2741.84
20	0.000704584	0.000829622	2692.17
21	0.000829622	0.000975885	2555.03
22	0.000975885	0.00114698	2282.26
23	0.00114698	0.00134711	1891.03
24	0.00134711	0.00158122	1495.18
25	0.00158122	0.00185506	1214.59
26	0.00185506	0.0021754	1101.91
27	0.0021754	0.0025501	1158.99
28	0.0025501	0.00298842	1158.99
29	0.00298842	0.00350114	1940.84
30	0.00350114	0.00410089	1940.84
31	0.00410089	inf	1940.84
