time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.23703e-06	5099.26
1	2.23703e-06	4.96922e-06	5099.26
2	4.96922e-06	8.30618e-06	1469.63
3	8.30618e-06	1.23818e-05	2739.15
4	1.23818e-05	1.73595e-05	5122.28
5	1.73595e-05	2.3439e-05	7959.51
6	2.3439e-05	3.08643e-05	9368.87
7	3.08643e-05	3.99331e-05	7907.13
8	3.99331e-05	5.10092e-05	5290.67
9	5.10092e-05	6.45371e-05	3239.45
10	6.45371e-05	8.10594e-05	2096.35
11	8.10594e-05	0.000101239	1580.65
12	0.000101239	0.000125885	1392.11
13	0.000125885	0.000155987	1368.57
14	0.000155987	0.000192751	1457.67
15	0.000192751	0.000237653	1654.94
16	0.000237653	0.000292495	1934.68
17	0.000292495	0.000359475	2233.96
18	0.000359475	0.000441282	2483.62
19	0.000441282	0.000541196	2638.54
20	0.000541196	0.000663227	2688.62
21	0.000663227	0.000812268	2639.89
22	0.000812268	0.0009943	2484.67
23	0.0009943	0.00121662	2161.18
24	0.00121662	0.00148816	1695.19
25	0.00148816	0.0018198	1291.02
26	0.0018198	0.00222485	1128.61
27	0.00222485	0.00271955	1279.39
28	0.00271955	0.00332376	1279.39
29	0.00332376	0.00406171	1339.32
30	0.00406171	0.004963	1339.32
31	0.004963	inf	1339.32
