time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.23707e-06	4969.94
1	2.23707e-06	4.96931e-06	4969.94
2	4.96931e-06	8.30634e-06	1379.78
3	8.30634e-06	1.2382e-05	2601.36
4	1.2382e-05	1.73598e-05	5481.09
5	1.73598e-05	2.34395e-05	8156.15
6	2.34395e-05	3.08649e-05	9182.11
7	3.08649e-05	3.99338e-05	7840.3
8	3.99338e-05	5.10102e-05	5335.93
9	5.10102e-05	6.45384e-05	3278.59
10	6.45384e-05	8.1061e-05	2129.34
11	8.1061e-05	0.000101241	1617.12
12	0.000101241	0.000125887	1407.15
13	0.000125887	0.00015599	1364.99
14	0.00015599	0.000192755	1464.46
15	0.000192755	0.000237658	1720.32
16	0.000237658	0.0002925	1963.4
17	0.0002925	0.000359482	2243.57
18	0.000359482	0.00044129	2426.47
19	0.00044129	0.000541207	2566.44
20	0.000541207	0.000663239	2730.93
21	0.000663239	0.000812284	2811.27
22	0.000812284	0.000994319	2493.4
23	0.000994319	0.00121665	2114.63
24	0.00121665	0.00148819	1683.05
25	0.00148819	0.00181984	1282.27
26	0.00181984	0.00222489	1123.89
27	0.00222489	0.00271961	1226.78
28	0.00271961	0.00332383	1226.78
29	0.00332383	0.00406179	1385.96
30	0.00406179	0.0049631	1385.96
31	0.0049631	inf	1385.96
