time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.51136e-06	6240.54
1	2.51136e-06	5.5786e-06	6240.54
2	5.5786e-06	9.32478e-06	1655.14
3	9.32478e-06	1.39002e-05	1660.7
4	1.39002e-05	1.94883e-05	2580.74
5	1.94883e-05	2.63134e-05	4083.41
6	2.63134e-05	3.46492e-05	4924.89
7	3.46492e-05	4.48301e-05	4472.83
8	4.48301e-05	5.72646e-05	3293.02
9	5.72646e-05	7.24514e-05	2204.26
10	7.24514e-05	9.09998e-05	1679.03
11	9.09998e-05	0.000113654	1488.29
12	0.000113654	0.000141322	1411.56
13	0.000141322	0.000175115	1418.61
14	0.000175115	0.000216388	1557.59
15	0.000216388	0.000266797	1844.84
16	0.000266797	0.000328364	2171.82
17	0.000328364	0.000403558	2426.59
18	0.000403558	0.000495397	2621.6
19	0.000495397	0.000607564	2713.54
20	0.000607564	0.000744559	2701.27
21	0.000744559	0.000911878	2594.56
22	0.000911878	0.00111623	2345
23	0.00111623	0.00136582	1903.25
24	0.00136582	0.00167066	1429.19
25	0.00167066	0.00204297	1148.4
26	0.00204297	0.00249769	1137.3
27	0.00249769	0.00305306	1424.71
28	0.00305306	0.00373136	1424.71
29	0.00373136	0.00455981	1108.33
30	0.00455981	0.00557163	1108.33
31	0.00557163	inf	1108.33
