time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.81401e-06	6501.48
1	2.81401e-06	6.2509e-06	6501.48
2	6.2509e-06	1.04485e-05	3425.78
3	1.04485e-05	1.55753e-05	2151.54
4	1.55753e-05	2.18369e-05	1824.17
5	2.18369e-05	2.94845e-05	1676.93
6	2.94845e-05	3.88249e-05	1609.42
7	3.88249e-05	5.02328e-05	1456
8	5.02328e-05	6.41658e-05	1292.96
9	6.41658e-05	8.11828e-05	1267.77
10	8.11828e-05	0.000101967	1283.07
11	0.000101967	0.000127351	1275.44
12	0.000127351	0.000158354	1322.76
13	0.000158354	0.000196219	1482.26
14	0.000196219	0.000242466	1734.58
15	0.000242466	0.00029895	2029.17
16	0.00029895	0.000367936	2313.93
17	0.000367936	0.000452193	2534.76
18	0.000452193	0.000555099	2648.93
19	0.000555099	0.000680784	2746.01
20	0.000680784	0.000834289	2701.74
21	0.000834289	0.00102177	2551.67
22	0.00102177	0.00125075	2076.18
23	0.00125075	0.00153042	1611.16
24	0.00153042	0.00187199	1251.23
25	0.00187199	0.00228917	1111.72
26	0.00228917	0.00279869	1189.82
27	0.00279869	0.00342099	1461.56
28	0.00342099	0.00418104	1461.56
29	0.00418104	0.00510932	786.822
30	0.00510932	0.00624308	786.822
31	0.00624308	inf	786.822
