time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.69262e-06	6729.58
1	2.69262e-06	5.98125e-06	6729.58
2	5.98125e-06	9.99781e-06	2189.54
3	9.99781e-06	1.49034e-05	1717.96
4	1.49034e-05	2.08949e-05	2139.79
5	2.08949e-05	2.82126e-05	2951.83
6	2.82126e-05	3.71501e-05	3221.89
7	3.71501e-05	4.80658e-05	2734.09
8	4.80658e-05	6.13978e-05	2066.78
9	6.13978e-05	7.76807e-05	1605.96
10	7.76807e-05	9.75679e-05	1401.87
11	9.75679e-05	0.000121857	1345.34
12	0.000121857	0.000151523	1360.52
13	0.000151523	0.000187755	1443.76
14	0.000187755	0.000232007	1631.26
15	0.000232007	0.000286054	1889.43
16	0.000286054	0.000352064	2208.6
17	0.000352064	0.000432686	2470.79
18	0.000432686	0.000531153	2702.2
19	0.000531153	0.000651416	2752.03
20	0.000651416	0.000798299	2660.29
21	0.000798299	0.000977694	2549.54
22	0.000977694	0.0011968	2221.59
23	0.0011968	0.0014644	1743.67
24	0.0014644	0.00179124	1313.55
25	0.00179124	0.00219042	1126.23
26	0.00219042	0.00267796	1167.4
27	0.00267796	0.00327342	1350.16
28	0.00327342	0.00400068	1350.16
29	0.00400068	0.00488892	1318.27
30	0.00488892	0.00597377	1318.27
31	0.00597377	inf	1318.27
