time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.69249e-06	6708.42
1	2.69249e-06	5.98095e-06	6708.42
2	5.98095e-06	9.99732e-06	2499.77
3	9.99732e-06	1.49027e-05	1716.28
4	1.49027e-05	2.08939e-05	2012.97
5	2.08939e-05	2.82112e-05	2759.63
6	2.82112e-05	3.71482e-05	2830.01
7	3.71482e-05	4.80635e-05	2488.39
8	4.80635e-05	6.13948e-05	2035.05
9	6.13948e-05	7.76769e-05	1688.77
10	7.76769e-05	9.75631e-05	1464.96
11	9.75631e-05	0.000121851	1333.11
12	0.000121851	0.000151515	1317.55
13	0.000151515	0.000187746	1433.93
14	0.000187746	0.000231995	1669.8
15	0.000231995	0.00028604	1979.26
16	0.00028604	0.000352047	2244.95
17	0.000352047	0.000432665	2538.55
18	0.000432665	0.000531127	2655.97
19	0.000531127	0.000651384	2702.73
20	0.000651384	0.00079826	2665.53
21	0.00079826	0.000977646	2573.78
22	0.000977646	0.00119674	2210.66
23	0.00119674	0.00146433	1746.12
24	0.00146433	0.00179115	1312.11
25	0.00179115	0.00219031	1128.05
26	0.00219031	0.00267783	1150.15
27	0.00267783	0.00327326	1275.5
28	0.00327326	0.00400048	1275.5
29	0.00400048	0.00488868	1270.26
30	0.00488868	0.00597347	1270.26
31	0.00597347	inf	1270.26
