time_index	left_time_boundary	right_time_boundary	lambda
0	0	6.7372e-06	6512.91
1	6.7372e-06	1.4618e-05	6512.91
2	1.4618e-05	2.38366e-05	4159.55
3	2.38366e-05	3.46201e-05	6175.24
4	3.46201e-05	4.72341e-05	4816.55
5	4.72341e-05	6.19892e-05	2940.9
6	6.19892e-05	7.92491e-05	1969.13
7	7.92491e-05	9.94388e-05	1592.62
8	9.94388e-05	0.000123056	1407.36
9	0.000123056	0.000150682	1359.45
10	0.000150682	0.000182997	1461.05
11	0.000182997	0.000220798	1668.02
12	0.000220798	0.000265016	1923.75
13	0.000265016	0.000316739	2188.76
14	0.000316739	0.000377243	2426.03
15	0.000377243	0.000448017	2594.56
16	0.000448017	0.000530805	2679.61
17	0.000530805	0.000627646	2701.11
18	0.000627646	0.000740927	2680.58
19	0.000740927	0.000873436	2614.37
20	0.000873436	0.00102844	2471.12
21	0.00102844	0.00120975	2193.63
22	0.00120975	0.00142185	1785.71
23	0.00142185	0.00166994	1388.39
24	0.00166994	0.00196015	1139.54
25	0.00196015	0.00229962	1067.03
26	0.00229962	0.00269672	1123.03
27	0.00269672	0.00316123	1252.39
28	0.00316123	0.00370458	1252.39
29	0.00370458	0.00434017	1654.19
30	0.00434017	0.00508366	1654.19
31	0.00508366	inf	1654.19
