time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.60139e-06	6358.32
1	2.60139e-06	5.77859e-06	6358.32
2	5.77859e-06	9.65907e-06	1935.64
3	9.65907e-06	1.43985e-05	1686.23
4	1.43985e-05	2.0187e-05	2405.12
5	2.0187e-05	2.72567e-05	3757.48
6	2.72567e-05	3.58914e-05	4321.29
7	3.58914e-05	4.64373e-05	3562.46
8	4.64373e-05	5.93175e-05	2560.06
9	5.93175e-05	7.50488e-05	1891.21
10	7.50488e-05	9.42621e-05	1551.69
11	9.42621e-05	0.000117728	1388.12
12	0.000117728	0.000146389	1338.08
13	0.000146389	0.000181393	1402.73
14	0.000181393	0.000224146	1584.41
15	0.000224146	0.000276362	1858.73
16	0.000276362	0.000340136	2165.15
17	0.000340136	0.000418026	2444.16
18	0.000418026	0.000513157	2646.43
19	0.000513157	0.000629345	2733.99
20	0.000629345	0.000771251	2711.48
21	0.000771251	0.000944568	2586.87
22	0.000944568	0.00115625	2282.08
23	0.00115625	0.00141479	1796.15
24	0.00141479	0.00173055	1361.58
25	0.00173055	0.0021162	1140.79
26	0.0021162	0.00258723	1129.59
27	0.00258723	0.00316251	1409.25
28	0.00316251	0.00386513	1409.25
29	0.00386513	0.00472327	1360.86
30	0.00472327	0.00577137	1360.86
31	0.00577137	inf	1360.86
