time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.63187e-06	6556.59
1	2.63187e-06	5.8463e-06	6556.59
2	5.8463e-06	9.77225e-06	2003.6
3	9.77225e-06	1.45672e-05	1636.72
4	1.45672e-05	2.04235e-05	2358.38
5	2.04235e-05	2.75761e-05	3584.03
6	2.75761e-05	3.63119e-05	4027.97
7	3.63119e-05	4.69814e-05	3429.24
8	4.69814e-05	6.00126e-05	2450.15
9	6.00126e-05	7.59281e-05	1753.59
10	7.59281e-05	9.53666e-05	1448.4
11	9.53666e-05	0.000119108	1352.71
12	0.000119108	0.000148104	1328.48
13	0.000148104	0.000183519	1407.71
14	0.000183519	0.000226772	1603.88
15	0.000226772	0.0002796	1897.63
16	0.0002796	0.000344121	2220.11
17	0.000344121	0.000422924	2442.39
18	0.000422924	0.00051917	2598.26
19	0.00051917	0.000636719	2728.74
20	0.000636719	0.000780288	2705.72
21	0.000780288	0.000955636	2586.43
22	0.000955636	0.0011698	2276.37
23	0.0011698	0.00143136	1782.42
24	0.00143136	0.00175083	1333.35
25	0.00175083	0.002141	1114.65
26	0.002141	0.00261754	1125.45
27	0.00261754	0.00319956	1444.36
28	0.00319956	0.00391042	1444.36
29	0.00391042	0.00477862	979.378
30	0.00477862	0.00583899	979.378
31	0.00583899	inf	979.378
