time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.80846e-06	6327.27
1	2.80846e-06	6.23856e-06	6327.27
2	6.23856e-06	1.04279e-05	3368.89
3	1.04279e-05	1.55446e-05	2264.25
4	1.55446e-05	2.17938e-05	1956.81
5	2.17938e-05	2.94263e-05	1838.65
6	2.94263e-05	3.87483e-05	1577.88
7	3.87483e-05	5.01336e-05	1384.08
8	5.01336e-05	6.40391e-05	1256.05
9	6.40391e-05	8.10226e-05	1253.16
10	8.10226e-05	0.000101765	1256.17
11	0.000101765	0.000127099	1276.86
12	0.000127099	0.000158041	1346.65
13	0.000158041	0.000195832	1523.7
14	0.000195832	0.000241988	1758.83
15	0.000241988	0.00029836	2024.39
16	0.00029836	0.00036721	2306.47
17	0.00036721	0.0004513	2537.86
18	0.0004513	0.000554004	2674.26
19	0.000554004	0.00067944	2714.92
20	0.00067944	0.000832642	2675.85
21	0.000832642	0.00101976	2515.16
22	0.00101976	0.00124829	2090.26
23	0.00124829	0.0015274	1623.16
24	0.0015274	0.0018683	1236.72
25	0.0018683	0.00228465	1099.48
26	0.00228465	0.00279317	1224.01
27	0.00279317	0.00341424	2534.47
28	0.00341424	0.00417279	2534.47
29	0.00417279	0.00509924	34.0038
30	0.00509924	0.00623076	34.0038
31	0.00623076	inf	34.0038
