time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.56689e-06	6066.21
1	2.56689e-06	5.70195e-06	6066.21
2	5.70195e-06	9.53096e-06	1891.11
3	9.53096e-06	1.42075e-05	1844.72
4	1.42075e-05	1.99192e-05	2642.84
5	1.99192e-05	2.68952e-05	3802.5
6	2.68952e-05	3.54153e-05	4353.15
7	3.54153e-05	4.58214e-05	3816.64
8	4.58214e-05	5.85308e-05	2849.48
9	5.85308e-05	7.40534e-05	2056.06
10	7.40534e-05	9.3012e-05	1590.62
11	9.3012e-05	0.000116167	1386
12	0.000116167	0.000144447	1344.57
13	0.000144447	0.000178988	1419.33
14	0.000178988	0.000221173	1605.35
15	0.000221173	0.000272697	1883.92
16	0.000272697	0.000335625	2190.43
17	0.000335625	0.000412482	2456.08
18	0.000412482	0.000506351	2648.04
19	0.000506351	0.000620998	2669.42
20	0.000620998	0.000761022	2673.63
21	0.000761022	0.000932041	2601.15
22	0.000932041	0.00114091	2351.41
23	0.00114091	0.00139602	1865.27
24	0.00139602	0.0017076	1417
25	0.0017076	0.00208814	1163.28
26	0.00208814	0.00255291	1166.8
27	0.00255291	0.00312057	1399.43
28	0.00312057	0.00381387	1399.43
29	0.00381387	0.00466063	842.275
30	0.00466063	0.00569482	842.275
31	0.00569482	inf	842.275
