time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.47216e-06	5679.23
1	2.47216e-06	5.49152e-06	5679.23
2	5.49152e-06	9.17922e-06	1960.27
3	9.17922e-06	1.36832e-05	2366.21
4	1.36832e-05	1.91841e-05	3636.65
5	1.91841e-05	2.59026e-05	5031.07
6	2.59026e-05	3.41083e-05	5467.65
7	3.41083e-05	4.41303e-05	4670.24
8	4.41303e-05	5.63707e-05	3363.01
9	5.63707e-05	7.13205e-05	2320.37
10	7.13205e-05	8.95793e-05	1747.2
11	8.95793e-05	0.00011188	1490.71
12	0.00011188	0.000139116	1368.86
13	0.000139116	0.000172382	1370.9
14	0.000172382	0.000213011	1524.91
15	0.000213011	0.000262633	1824.28
16	0.000262633	0.000323238	2134.59
17	0.000323238	0.000397259	2391.38
18	0.000397259	0.000487664	2589.18
19	0.000487664	0.00059808	2697.15
20	0.00059808	0.000732937	2698.32
21	0.000732937	0.000897644	2616.27
22	0.000897644	0.00109881	2364.74
23	0.00109881	0.0013445	1946.58
24	0.0013445	0.00164458	1495
25	0.00164458	0.00201108	1196.97
26	0.00201108	0.0024587	1147.34
27	0.0024587	0.0030054	1381.87
28	0.0030054	0.00367311	1381.87
29	0.00367311	0.00448863	859.332
30	0.00448863	0.00548465	859.332
31	0.00548465	inf	859.332
