time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.59863e-06	6437.16
1	2.59863e-06	5.77248e-06	6437.16
2	5.77248e-06	9.64884e-06	2076.64
3	9.64884e-06	1.43832e-05	1655.12
4	1.43832e-05	2.01656e-05	2468.58
5	2.01656e-05	2.72279e-05	3873.72
6	2.72279e-05	3.58534e-05	4461.36
7	3.58534e-05	4.63881e-05	3642.36
8	4.63881e-05	5.92547e-05	2563.01
9	5.92547e-05	7.49693e-05	1869.56
10	7.49693e-05	9.41624e-05	1542.57
11	9.41624e-05	0.000117604	1397.92
12	0.000117604	0.000146234	1331.86
13	0.000146234	0.000181201	1382.81
14	0.000181201	0.000223909	1592.81
15	0.000223909	0.000276069	1877.21
16	0.000276069	0.000339776	2185.3
17	0.000339776	0.000417583	2447.45
18	0.000417583	0.000512614	2629.22
19	0.000512614	0.000628679	2721.26
20	0.000628679	0.000770435	2667.35
21	0.000770435	0.000943569	2576.14
22	0.000943569	0.00115503	2294.88
23	0.00115503	0.00141329	1811.44
24	0.00141329	0.00172872	1361
25	0.00172872	0.00211396	1122.91
26	0.00211396	0.00258449	1104.27
27	0.00258449	0.00315916	1351.37
28	0.00315916	0.00386104	1351.37
29	0.00386104	0.00471827	1114.57
30	0.00471827	0.00576526	1114.57
31	0.00576526	inf	1114.57
