time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.42388e-06	5805.51
1	7.42388e-06	1.6108e-05	5805.51
2	1.6108e-05	2.62662e-05	3747.86
3	2.62662e-05	3.81487e-05	4890.73
4	3.81487e-05	5.20483e-05	3645.09
5	5.20483e-05	6.83074e-05	2337.12
6	6.83074e-05	8.73265e-05	1696.42
7	8.73265e-05	0.000109574	1422.44
8	0.000109574	0.000135598	1353.25
9	0.000135598	0.00016604	1419.35
10	0.00016604	0.000201649	1568.35
11	0.000201649	0.000243303	1789.31
12	0.000243303	0.000292027	2058.39
13	0.000292027	0.000349023	2318.4
14	0.000349023	0.000415693	2522.98
15	0.000415693	0.000493681	2658.78
16	0.000493681	0.000584907	2721.37
17	0.000584907	0.000691619	2713.43
18	0.000691619	0.000816445	2654.15
19	0.000816445	0.00096246	2531.64
20	0.00096246	0.00113326	2288.07
21	0.00113326	0.00133306	1918.31
22	0.00133306	0.00156677	1529.13
23	0.00156677	0.00184015	1248.86
24	0.00184015	0.00215994	1127.5
25	0.00215994	0.00253401	1147.21
26	0.00253401	0.00297158	1277.86
27	0.00297158	0.00348343	1492.77
28	0.00348343	0.00408217	1492.77
29	0.00408217	0.00478254	1127.99
30	0.00478254	0.0056018	1127.99
31	0.0056018	inf	1127.99
