time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.62939e-06	4464.16
1	5.62939e-06	1.22144e-05	4464.16
2	1.22144e-05	1.99172e-05	11640.8
3	1.99172e-05	2.89275e-05	13035.1
4	2.89275e-05	3.94673e-05	10679.1
5	3.94673e-05	5.17963e-05	6480.82
6	5.17963e-05	6.62181e-05	3520.14
7	6.62181e-05	8.3088e-05	2189.78
8	8.3088e-05	0.000102822	1699.14
9	0.000102822	0.000125905	1536.51
10	0.000125905	0.000152907	1489.85
11	0.000152907	0.000184492	1515.14
12	0.000184492	0.000221439	1631.48
13	0.000221439	0.000264658	1837.34
14	0.000264658	0.000315213	2091.02
15	0.000315213	0.000374349	2332.05
16	0.000374349	0.000443524	2528.59
17	0.000443524	0.000524442	2670.22
18	0.000524442	0.000619095	2746.77
19	0.000619095	0.000729816	2755.96
20	0.000729816	0.000859332	2686.28
21	0.000859332	0.00101083	2498.74
22	0.00101083	0.00118805	2163.2
23	0.00118805	0.00139535	1739.28
24	0.00139535	0.00163784	1373.01
25	0.00163784	0.0019215	1168.92
26	0.0019215	0.0022533	1128.54
27	0.0022533	0.00264142	1255.18
28	0.00264142	0.00309544	1255.18
29	0.00309544	0.00362652	1683.17
30	0.00362652	0.00424775	1683.17
31	0.00424775	inf	1683.17
