time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.68481e-06	9103.73
1	4.68481e-06	1.01649e-05	9103.73
2	1.01649e-05	1.65752e-05	15693.8
3	1.65752e-05	2.40736e-05	21801.7
4	2.40736e-05	3.28449e-05	17404.7
5	3.28449e-05	4.31051e-05	10386.4
6	4.31051e-05	5.5107e-05	5684.17
7	5.5107e-05	6.91463e-05	3251.89
8	6.91463e-05	8.55687e-05	2172.83
9	8.55687e-05	0.000104779	1682.9
10	0.000104779	0.00012725	1450.04
11	0.00012725	0.000153535	1377.04
12	0.000153535	0.000184283	1424.63
13	0.000184283	0.000220249	1568.12
14	0.000220249	0.000262321	1787.26
15	0.000262321	0.000311535	2036.59
16	0.000311535	0.000369103	2261.54
17	0.000369103	0.000436443	2443.96
18	0.000436443	0.000515214	2593.88
19	0.000515214	0.000607357	2708.28
20	0.000607357	0.00071514	2758.51
21	0.00071514	0.00084122	2711.28
22	0.00084122	0.000988702	2548.36
23	0.000988702	0.00116122	2254.17
24	0.00116122	0.00136302	1864.59
25	0.00136302	0.00159908	1490.94
26	0.00159908	0.00187521	1248.43
27	0.00187521	0.00219821	1205.54
28	0.00219821	0.00257604	1205.54
29	0.00257604	0.003018	1347.89
30	0.003018	0.003535	1347.89
31	0.003535	inf	1347.89
