time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.62902e-06	4372.49
1	5.62902e-06	1.22136e-05	4372.49
2	1.22136e-05	1.99158e-05	11746.9
3	1.99158e-05	2.89255e-05	13307.3
4	2.89255e-05	3.94647e-05	10512.7
5	3.94647e-05	5.17928e-05	6400.64
6	5.17928e-05	6.62137e-05	3517.1
7	6.62137e-05	8.30824e-05	2195.41
8	8.30824e-05	0.000102815	1699.8
9	0.000102815	0.000125896	1532.54
10	0.000125896	0.000152896	1485.02
11	0.000152896	0.00018448	1513.16
12	0.00018448	0.000221424	1631.96
13	0.000221424	0.00026464	1836.13
14	0.00026464	0.000315191	2082.4
15	0.000315191	0.000374324	2311.39
16	0.000374324	0.000443495	2496.16
17	0.000443495	0.000524407	2633.14
18	0.000524407	0.000619054	2714.24
19	0.000619054	0.000729767	2736.79
20	0.000729767	0.000859274	2687.97
21	0.000859274	0.00101076	2512.16
22	0.00101076	0.00118797	2169.36
23	0.00118797	0.00139526	1730.38
24	0.00139526	0.00163773	1346.93
25	0.00163773	0.00192137	1126.22
26	0.00192137	0.00225315	1070.96
27	0.00225315	0.00264125	1194.99
28	0.00264125	0.00309523	1194.99
29	0.00309523	0.00362627	1867.57
30	0.00362627	0.00424746	1867.57
31	0.00424746	inf	1867.57
