time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.06153e-06	4397.84
1	2.06153e-06	4.57937e-06	4397.84
2	4.57937e-06	7.65454e-06	2395.73
3	7.65454e-06	1.14104e-05	4466.75
4	1.14104e-05	1.59976e-05	7637.89
5	1.59976e-05	2.16002e-05	10411.2
6	2.16002e-05	2.84429e-05	11302.5
7	2.84429e-05	3.68002e-05	9386.08
8	3.68002e-05	4.70075e-05	6396.79
9	4.70075e-05	5.94741e-05	3990.31
10	5.94741e-05	7.47001e-05	2618.69
11	7.47001e-05	9.32965e-05	1933.78
12	9.32965e-05	0.000116009	1596.78
13	0.000116009	0.000143749	1452.02
14	0.000143749	0.000177629	1461.72
15	0.000177629	0.000219009	1603.77
16	0.000219009	0.000269548	1877.9
17	0.000269548	0.000331274	2191.36
18	0.000331274	0.000406662	2403.66
19	0.000406662	0.000498738	2573.11
20	0.000498738	0.000611195	2671.63
21	0.000611195	0.000748544	2639.17
22	0.000748544	0.000916295	2594.55
23	0.000916295	0.00112118	2359.35
24	0.00112118	0.00137141	1905.34
25	0.00137141	0.00167703	1406.61
26	0.00167703	0.00205031	1139.8
27	0.00205031	0.0025062	1176.7
28	0.0025062	0.00306301	1176.7
29	0.00306301	0.00374306	1782.29
30	0.00374306	0.00457365	1782.29
31	0.00457365	inf	1782.29
