time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.68482e-06	8751.97
1	4.68482e-06	1.01649e-05	8751.97
2	1.01649e-05	1.65752e-05	16323.6
3	1.65752e-05	2.40737e-05	21494
4	2.40737e-05	3.2845e-05	16778.3
5	3.2845e-05	4.31053e-05	10235.3
6	4.31053e-05	5.51072e-05	5746.88
7	5.51072e-05	6.91465e-05	3283.97
8	6.91465e-05	8.55689e-05	2174.58
9	8.55689e-05	0.000104779	1672.05
10	0.000104779	0.00012725	1440.95
11	0.00012725	0.000153536	1374.86
12	0.000153536	0.000184283	1428.84
13	0.000184283	0.00022025	1572.46
14	0.00022025	0.000262322	1785.26
15	0.000262322	0.000311536	2027.72
16	0.000311536	0.000369104	2249.75
17	0.000369104	0.000436445	2430.09
18	0.000436445	0.000515216	2574.92
19	0.000515216	0.000607359	2687.12
20	0.000607359	0.000715143	2748.26
21	0.000715143	0.000841223	2724.66
22	0.000841223	0.000988705	2579.63
23	0.000988705	0.00116122	2272.63
24	0.00116122	0.00136302	1832.8
25	0.00136302	0.00159908	1409.3
26	0.00159908	0.00187521	1135.6
27	0.00187521	0.00219821	1027.62
28	0.00219821	0.00257605	1027.62
29	0.00257605	0.00301801	2424.62
30	0.00301801	0.00353501	2424.62
31	0.00353501	inf	2424.62
