time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.62884e-06	4445.03
1	5.62884e-06	1.22132e-05	4445.03
2	1.22132e-05	1.99152e-05	11677.7
3	1.99152e-05	2.89247e-05	13233.1
4	2.89247e-05	3.94635e-05	10591.9
5	3.94635e-05	5.17912e-05	6448.34
6	5.17912e-05	6.62116e-05	3529
7	6.62116e-05	8.30799e-05	2199.81
8	8.30799e-05	0.000102812	1705.72
9	0.000102812	0.000125893	1542
10	0.000125893	0.000152892	1495.66
11	0.000152892	0.000184474	1519.93
12	0.000184474	0.000221417	1633.14
13	0.000221417	0.000264632	1835.77
14	0.000264632	0.000315182	2088.05
15	0.000315182	0.000374313	2327.87
16	0.000374313	0.000443481	2522.16
17	0.000443481	0.000524391	2662.69
18	0.000524391	0.000619035	2741.79
19	0.000619035	0.000729745	2757.83
20	0.000729745	0.000859248	2699.23
21	0.000859248	0.00101073	2519.84
22	0.00101073	0.00118793	2180.51
23	0.00118793	0.00139522	1739.37
24	0.00139522	0.00163768	1353.99
25	0.00163768	0.00192131	1137
26	0.00192131	0.00225308	1087.54
27	0.00225308	0.00264117	1207.18
28	0.00264117	0.00309513	1207.18
29	0.00309513	0.00362616	2324.06
30	0.00362616	0.00424733	2324.06
31	0.00424733	inf	2324.06
