time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.57e-06	6396.01
1	2.57e-06	5.70887e-06	6396.01
2	5.70887e-06	9.54253e-06	1710.72
3	9.54253e-06	1.42248e-05	1599
4	1.42248e-05	1.99434e-05	2361.68
5	1.99434e-05	2.69279e-05	3661.17
6	2.69279e-05	3.54583e-05	4505.37
7	3.54583e-05	4.5877e-05	3998.43
8	4.5877e-05	5.86018e-05	2816.97
9	5.86018e-05	7.41433e-05	1914.34
10	7.41433e-05	9.31248e-05	1544.97
11	9.31248e-05	0.000116308	1407.78
12	0.000116308	0.000144623	1379.27
13	0.000144623	0.000179205	1467.13
14	0.000179205	0.000221442	1589.52
15	0.000221442	0.000273027	1858.9
16	0.000273027	0.000336032	2178.9
17	0.000336032	0.000412982	2454.28
18	0.000412982	0.000506965	2620.57
19	0.000506965	0.000621752	2743.06
20	0.000621752	0.000761946	2704.34
21	0.000761946	0.000933172	2589.12
22	0.000933172	0.0011423	2340.53
23	0.0011423	0.00139772	1842.69
24	0.00139772	0.00170967	1372.49
25	0.00170967	0.00209067	1142.7
26	0.00209067	0.00255601	1150.78
27	0.00255601	0.00312435	1410.29
28	0.00312435	0.00381849	1410.29
29	0.00381849	0.00466628	1865.35
30	0.00466628	0.00570173	1865.35
31	0.00570173	inf	1865.35
