time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.62876e-06	4447.99
1	5.62876e-06	1.2213e-05	4447.99
2	1.2213e-05	1.99149e-05	11707.4
3	1.99149e-05	2.89243e-05	13019.7
4	2.89243e-05	3.94629e-05	10615
5	3.94629e-05	5.17905e-05	6519.03
6	5.17905e-05	6.62107e-05	3555.86
7	6.62107e-05	8.30787e-05	2200.61
8	8.30787e-05	0.00010281	1694.56
9	0.00010281	0.000125891	1529.3
10	0.000125891	0.00015289	1486.29
11	0.00015289	0.000184471	1514.99
12	0.000184471	0.000221414	1633.19
13	0.000221414	0.000264628	1841.67
14	0.000264628	0.000315177	2098.68
15	0.000315177	0.000374307	2340.2
16	0.000374307	0.000443475	2534.13
17	0.000443475	0.000524383	2673.65
18	0.000524383	0.000619026	2750.04
19	0.000619026	0.000729735	2763.05
20	0.000729735	0.000859236	2706.23
21	0.000859236	0.00101072	2535.89
22	0.00101072	0.00118792	2200.25
23	0.00118792	0.0013952	1747.64
24	0.0013952	0.00163766	1348.67
25	0.00163766	0.00192128	1130.26
26	0.00192128	0.00225305	1098.22
27	0.00225305	0.00264113	1285.66
28	0.00264113	0.00309509	1285.66
29	0.00309509	0.00362611	2492.69
30	0.00362611	0.00424727	2492.69
31	0.00424727	inf	2492.69
