time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.43477e-06	3558.43
1	5.43477e-06	1.17921e-05	3558.43
2	1.17921e-05	1.92286e-05	15811.3
3	1.92286e-05	2.79274e-05	16826.2
4	2.79274e-05	3.81028e-05	11295.7
5	3.81028e-05	5.00055e-05	6907.64
6	5.00055e-05	6.39288e-05	4186.64
7	6.39288e-05	8.02154e-05	2671.64
8	8.02154e-05	9.92668e-05	1896.56
9	9.92668e-05	0.000121552	1527.98
10	0.000121552	0.00014762	1390.22
11	0.00014762	0.000178114	1399.91
12	0.000178114	0.000213783	1532.01
13	0.000213783	0.000255508	1769.84
14	0.000255508	0.000304315	2052.34
15	0.000304315	0.000361407	2306.43
16	0.000361407	0.00042819	2506.01
17	0.00042819	0.000506311	2650.93
18	0.000506311	0.000597692	2728.5
19	0.000597692	0.000704584	2734.3
20	0.000704584	0.000829622	2676.98
21	0.000829622	0.000975885	2538.39
22	0.000975885	0.00114698	2272.05
23	0.00114698	0.00134711	1887.06
24	0.00134711	0.00158122	1495.13
25	0.00158122	0.00185506	1224.27
26	0.00185506	0.0021754	1127.61
27	0.0021754	0.0025501	1228.78
28	0.0025501	0.00298842	1228.78
29	0.00298842	0.00350114	1934.74
30	0.00350114	0.00410089	1934.74
31	0.00410089	inf	1934.74
