time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.77149e-06	6823.09
1	2.77149e-06	6.15646e-06	6823.09
2	6.15646e-06	1.02907e-05	2983.44
3	1.02907e-05	1.534e-05	1857.88
4	1.534e-05	2.1507e-05	1792.4
5	2.1507e-05	2.9039e-05	2125.51
6	2.9039e-05	3.82383e-05	2270.51
7	3.82383e-05	4.94738e-05	1985.7
8	4.94738e-05	6.31963e-05	1646.86
9	6.31963e-05	7.99562e-05	1442.04
10	7.99562e-05	0.000100426	1350.33
11	0.000100426	0.000125427	1309.8
12	0.000125427	0.000155961	1337.7
13	0.000155961	0.000193255	1460.65
14	0.000193255	0.000238803	1683.11
15	0.000238803	0.000294433	1971.73
16	0.000294433	0.000362377	2264.83
17	0.000362377	0.000445361	2509.06
18	0.000445361	0.000546712	2660.58
19	0.000546712	0.000670498	2704.79
20	0.000670498	0.000821684	2659.11
21	0.000821684	0.00100633	2502.95
22	0.00100633	0.00123186	2150.93
23	0.00123186	0.0015073	1655.53
24	0.0015073	0.00184371	1253.92
25	0.00184371	0.00225458	1099.4
26	0.00225458	0.00275641	1199.02
27	0.00275641	0.00336931	1710.56
28	0.00336931	0.00411787	1710.56
29	0.00411787	0.00503213	462.048
30	0.00503213	0.00614876	462.048
31	0.00614876	inf	462.048
