time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.68485e-06	9084.79
1	4.68485e-06	1.0165e-05	9084.79
2	1.0165e-05	1.65753e-05	16264.4
3	1.65753e-05	2.40738e-05	20944.6
4	2.40738e-05	3.28452e-05	17071.9
5	3.28452e-05	4.31055e-05	10567.7
6	4.31055e-05	5.51075e-05	5779.45
7	5.51075e-05	6.91469e-05	3268.16
8	6.91469e-05	8.55694e-05	2169.14
9	8.55694e-05	0.00010478	1672.87
10	0.00010478	0.000127251	1437.53
11	0.000127251	0.000153537	1367.3
12	0.000153537	0.000184284	1419.41
13	0.000184284	0.000220251	1565.7
14	0.000220251	0.000262324	1786.08
15	0.000262324	0.000311538	2036.6
16	0.000311538	0.000369106	2262.29
17	0.000369106	0.000436447	2440.48
18	0.000436447	0.000515219	2578.62
19	0.000515219	0.000607362	2679.11
20	0.000607362	0.000715147	2726.41
21	0.000715147	0.000841227	2697.67
22	0.000841227	0.000988711	2563.13
23	0.000988711	0.00116123	2279.37
24	0.00116123	0.00136303	1863.2
25	0.00136303	0.00159909	1452.86
26	0.00159909	0.00187522	1188.5
27	0.00187522	0.00219823	1110.49
28	0.00219823	0.00257606	1110.49
29	0.00257606	0.00301803	1686.35
30	0.00301803	0.00353503	1686.35
31	0.00353503	inf	1686.35
