time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.56922e-06	6200.83
1	2.56922e-06	5.70714e-06	6200.83
2	5.70714e-06	9.53963e-06	1954.89
3	9.53963e-06	1.42204e-05	1873.56
4	1.42204e-05	1.99373e-05	2500.44
5	1.99373e-05	2.69197e-05	3616.49
6	2.69197e-05	3.54475e-05	4385.85
7	3.54475e-05	4.5863e-05	3763.08
8	4.5863e-05	5.8584e-05	2753.74
9	5.8584e-05	7.41208e-05	2013.49
10	7.41208e-05	9.30965e-05	1631.48
11	9.30965e-05	0.000116273	1422.99
12	0.000116273	0.000144579	1386.82
13	0.000144579	0.00017915	1434.51
14	0.00017915	0.000221374	1618.36
15	0.000221374	0.000272944	1879.42
16	0.000272944	0.00033593	2194.48
17	0.00033593	0.000412857	2423.93
18	0.000412857	0.000506811	2611.21
19	0.000506811	0.000621563	2698.11
20	0.000621563	0.000761714	2724.97
21	0.000761714	0.000932888	2574.92
22	0.000932888	0.00114195	2320.23
23	0.00114195	0.00139729	1876.75
24	0.00139729	0.00170915	1390.85
25	0.00170915	0.00209004	1152.17
26	0.00209004	0.00255523	1177.52
27	0.00255523	0.0031234	1435.62
28	0.0031234	0.00381733	1435.62
29	0.00381733	0.00466487	1156.58
30	0.00466487	0.0057	1156.58
31	0.0057	inf	1156.58
