time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.05536e-06	4209.96
1	2.05536e-06	4.56566e-06	4209.96
2	4.56566e-06	7.63162e-06	2628.54
3	7.63162e-06	1.13762e-05	5277.62
4	1.13762e-05	1.59497e-05	7873.2
5	1.59497e-05	2.15355e-05	10123.8
6	2.15355e-05	2.83577e-05	11262.7
7	2.83577e-05	3.66901e-05	9993.84
8	3.66901e-05	4.68667e-05	6967.13
9	4.68667e-05	5.9296e-05	4157.02
10	5.9296e-05	7.44765e-05	2630.82
11	7.44765e-05	9.30171e-05	1889.9
12	9.30171e-05	0.000115662	1547.72
13	0.000115662	0.000143319	1410.53
14	0.000143319	0.000177098	1425.79
15	0.000177098	0.000218353	1592.97
16	0.000218353	0.000268741	1844.37
17	0.000268741	0.000330282	2129.85
18	0.000330282	0.000405445	2382.9
19	0.000405445	0.000497245	2625.07
20	0.000497245	0.000609365	2680.26
21	0.000609365	0.000746303	2753.51
22	0.000746303	0.000913552	2598.04
23	0.000913552	0.00111782	2319.78
24	0.00111782	0.00136731	1865.4
25	0.00136731	0.00167201	1425.3
26	0.00167201	0.00204417	1159.95
27	0.00204417	0.0024987	1184.35
28	0.0024987	0.00305384	1184.35
29	0.00305384	0.00373185	1644.49
30	0.00373185	0.00455995	1644.49
31	0.00455995	inf	1644.49
