time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.57393e-06	6209.34
1	2.57393e-06	5.71759e-06	6209.34
2	5.71759e-06	9.5571e-06	1780.75
3	9.5571e-06	1.42465e-05	1777.8
4	1.42465e-05	1.99739e-05	2577.12
5	1.99739e-05	2.6969e-05	3874.29
6	2.6969e-05	3.55125e-05	4472.7
7	3.55125e-05	4.5947e-05	3837.92
8	4.5947e-05	5.86913e-05	2782.6
9	5.86913e-05	7.42565e-05	1965.02
10	7.42565e-05	9.3267e-05	1553.94
11	9.3267e-05	0.000116486	1378.71
12	0.000116486	0.000144843	1341.34
13	0.000144843	0.000179478	1415.77
14	0.000179478	0.00022178	1595.37
15	0.00022178	0.000273444	1871.04
16	0.000273444	0.000336545	2188.36
17	0.000336545	0.000413613	2460.32
18	0.000413613	0.000507739	2633.56
19	0.000507739	0.000622701	2702.89
20	0.000622701	0.000763109	2699.21
21	0.000763109	0.000934597	2605.75
22	0.000934597	0.00114404	2322.45
23	0.00114404	0.00139985	1844.43
24	0.00139985	0.00171228	1371.34
25	0.00171228	0.00209386	1125.22
26	0.00209386	0.00255991	1137.58
27	0.00255991	0.00312912	1369.96
28	0.00312912	0.00382433	1369.96
29	0.00382433	0.00467341	1893.81
30	0.00467341	0.00571044	1893.81
31	0.00571044	inf	1893.81
