time_index	left_time_boundary	right_time_boundary	lambda
0	0	6.27815e-06	5437.19
1	6.27815e-06	1.3622e-05	5437.19
2	1.3622e-05	2.22125e-05	9265.51
3	2.22125e-05	3.22612e-05	9509.13
4	3.22612e-05	4.40157e-05	6627.28
5	4.40157e-05	5.77655e-05	3874.37
6	5.77655e-05	7.38493e-05	2410.95
7	7.38493e-05	9.26634e-05	1820.85
8	9.26634e-05	0.000114671	1553.87
9	0.000114671	0.000140415	1438.29
10	0.000140415	0.000170528	1448.51
11	0.000170528	0.000205754	1576.96
12	0.000205754	0.000246958	1796.69
13	0.000246958	0.000295158	2061.01
14	0.000295158	0.000351539	2314.55
15	0.000351539	0.000417491	2517.03
16	0.000417491	0.000494638	2648.38
17	0.000494638	0.000584881	2708.62
18	0.000584881	0.000690442	2715.88
19	0.000690442	0.000813923	2677.61
20	0.000813923	0.000958364	2570.81
21	0.000958364	0.00112732	2339.33
22	0.00112732	0.00132497	1954.63
23	0.00132497	0.00155616	1531.26
24	0.00155616	0.00182659	1244.55
25	0.00182659	0.00214294	1159.44
26	0.00214294	0.00251298	1260.73
27	0.00251298	0.00294583	1777.48
28	0.00294583	0.00345217	1777.48
29	0.00345217	0.00404445	597.868
30	0.00404445	0.00473727	597.868
31	0.00473727	inf	597.868
