time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.2915e-06	4702.98
1	2.2915e-06	5.09023e-06	4702.98
2	5.09023e-06	8.50844e-06	1872.72
3	8.50844e-06	1.26833e-05	3513.76
4	1.26833e-05	1.77822e-05	5689.09
5	1.77822e-05	2.40098e-05	7179.85
6	2.40098e-05	3.16158e-05	7416.01
7	3.16158e-05	4.09055e-05	6331.75
8	4.09055e-05	5.22514e-05	4522.45
9	5.22514e-05	6.61087e-05	2905.41
10	6.61087e-05	8.30333e-05	2058.81
11	8.30333e-05	0.000103704	1699.03
12	0.000103704	0.00012895	1517.5
13	0.00012895	0.000159785	1409.9
14	0.000159785	0.000197445	1479.98
15	0.000197445	0.000243441	1739.08
16	0.000243441	0.000299617	2082.22
17	0.000299617	0.000368229	2336.1
18	0.000368229	0.000452028	2499.56
19	0.000452028	0.000554375	2664.3
20	0.000554375	0.000679377	2688.56
21	0.000679377	0.000832048	2635.9
22	0.000832048	0.00101851	2467.67
23	0.00101851	0.00124625	2101.56
24	0.00124625	0.0015244	1646.17
25	0.0015244	0.00186411	1268.05
26	0.00186411	0.00227903	1145.18
27	0.00227903	0.00278578	1327.13
28	0.00278578	0.0034047	1327.13
29	0.0034047	0.00416062	1170.54
30	0.00416062	0.00508386	1170.54
31	0.00508386	inf	1170.54
