time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.55564e-06	4409.9400000000005	6237.28	5704.250000000001
1	2.55564e-06	5.67697e-06	4409.9400000000005	6237.28	5704.250000000001
2	5.67697e-06	9.4892e-06	4409.9400000000005	1954.3	5704.250000000001
3	9.4892e-06	1.41453e-05	7324.3240000000005	1937.97	5704.250000000001
4	1.41453e-05	1.98319e-05	11695.9	2721.44	4699.284999999999
5	1.98319e-05	2.67774e-05	13075.960000000001	4029.66	3694.3199999999997
6	2.67774e-05	3.52602e-05	11378.500000000002	4685.56	3891.6270000000004
7	3.52602e-05	4.56206e-05	8537.765	3931.93	3282.9139999999993
8	4.56206e-05	5.82743e-05	5022.389999999999	2802.27	2600.0109999999995
9	5.82743e-05	7.37289e-05	3015.158	2013.87	1896.208
10	7.37289e-05	9.26044e-05	1953.3150000000003	1575.35	1513.9929999999995
11	9.26044e-05	0.000115658	1615.5349999999996	1398.94	1359.349
12	0.000115658	0.000143814	1500.7740000000001	1371.98	1335.8180000000002
13	0.000143814	0.000178203	1500.7669999999996	1421.05	1432.3799999999999
14	0.000178203	0.000220204	1606.62	1599.01	1623.0359999999998
15	0.000220204	0.000271502	1846.3470000000002	1864.49	1952.844
16	0.000271502	0.000334154	2167.7059999999997	2164.04	2260.71
17	0.000334154	0.000410674	2407.0260000000003	2491.8	2503.6259999999993
18	0.000410674	0.000504132	2602.6319999999996	2603.56	2671.094000000001
19	0.000504132	0.000618277	2724.024	2671.2	2730.4249999999997
20	0.000618277	0.000757688	2749.3769999999995	2722.84	2697.8630000000003
21	0.000757688	0.000927957	2641.6519999999996	2536.06	2586.425
22	0.000927957	0.00113591	2329.676	2318.68	2364.936
23	0.00113591	0.0013899	1875.8419999999999	1871.63	1947.8319999999994
24	0.0013899	0.00170011	1344.0709999999997	1421.95	1428.48
25	0.00170011	0.00207899	1107.7019999999998	1177.46	1193.1040000000003
26	0.00207899	0.00254173	1153.0019999999997	1159.62	1188.0280000000002
27	0.00254173	0.00310689	1203.7699999999998	1334.39	1347.3559999999998
28	0.00310689	0.00379715	2220.2399999999993	1334.39	1647.5399999999997
29	0.00379715	0.00464021	2220.2399999999993	1468.63	1058.1064999999999
30	0.00464021	0.00566987	2220.2399999999993	1468.63	468.673
31	0.00566987	inf	2220.24	1468.63	468.673
