time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.59758e-06	8817.91	6145.93	5582.780000000002
1	2.59758e-06	5.77014e-06	8817.91	6145.93	5582.780000000002
2	5.77014e-06	9.64494e-06	8817.91	1959.31	5582.780000000002
3	9.64494e-06	1.43774e-05	15138.701999999997	1887.71	5582.780000000002
4	1.43774e-05	2.01574e-05	19301.840000000004	2615.93	4509.47
5	2.01574e-05	2.72169e-05	19322.4	3845.13	3793.93
6	2.72169e-05	3.58389e-05	14886.300000000003	4353.09	3910.31
7	3.58389e-05	4.63694e-05	9075.47	3750.01	3269.7740000000003
8	4.63694e-05	5.92308e-05	5023.414000000001	2605.04	2504.974
9	5.92308e-05	7.4939e-05	2941.577	1837.24	1906.0639999999999
10	7.4939e-05	9.41243e-05	1974.2219999999998	1528.71	1502.108
11	9.41243e-05	0.000117556	1561.7549999999997	1380.16	1358.464
12	0.000117556	0.000146175	1402.7580000000005	1350.13	1338.6080000000002
13	0.000146175	0.000181128	1410.1390000000004	1396.41	1429.3080000000002
14	0.000181128	0.000223818	1556.4820000000002	1564.81	1648.4340000000002
15	0.000223818	0.000275958	1836.8599999999997	1856.85	1953.2119999999998
16	0.000275958	0.000339638	2120.2160000000003	2187.49	2288.4320000000002
17	0.000339638	0.000417414	2359.3460000000005	2459.28	2525.13
18	0.000417414	0.000512406	2533.831	2658.65	2672.8320000000003
19	0.000512406	0.000628425	2688.847	2710.3	2730.0399999999995
20	0.000628425	0.000770123	2747.99	2667.06	2684.7040000000006
21	0.000770123	0.000943187	2649.005	2564.26	2583.5849999999996
22	0.000943187	0.00115456	2350.709	2296.51	2339.803
23	0.00115456	0.00141272	1832.4319999999998	1830.83	1864.6889999999996
24	0.00141272	0.00172802	1325.786	1377.28	1389.523
25	0.00172802	0.00211311	1149.134	1154.62	1164.4699999999998
26	0.00211311	0.00258344	1131.4099999999999	1156.49	1181.841
27	0.00258344	0.00315788	1861.4000000000005	1482.81	1502.6569999999997
28	0.00315788	0.00385948	1861.4000000000005	1482.81	2263.6999999999994
29	0.00385948	0.00471637	1861.4000000000005	659.382	1200.5324999999998
30	0.00471637	0.00576293	1861.4000000000005	659.382	137.36500000000004
31	0.00576293	inf	1861.4	659.382	137.365
