left_time_boundary	im_N1	im_N2	m	M
0.0	3989.757441065344	5544.897860796076	0.0006925724587351118	0.23206456744242088
190.6296	3989.757441065344	5544.897860796076	0.0006925724587351118	0.4437545970750396
423.4544	3679.733800806262	5165.2039476564605	7.113940757667592e-33	0.4437545970750396
707.8144000000001	2336.3645685932242	5087.091088288458	1.0992678752607934e-05	0.447985711303308
1055.1200000000001	1439.8276746140396	6729.134081546742	0.0002140727321352681	0.5396602053510897
1479.296	968.8962788884917	8849.119484222463	0.00017085296887694098	0.6143475318916025
1997.3680000000002	992.5461336745365	5119.835783974988	0.00012704290001231888	0.6716220088942818
2630.1120000000005	1421.1709634236659	6378.666378444648	0.00020592294301182568	0.7611368351280849
3402.9120000000003	2315.788012044493	8152.765399475404	0.00011959224200898745	0.8094083402805138
4346.776	4279.114326702499	10379.200445438379	0.0001028829940194751	0.8496554750394927
5499.56	7023.827640712103	13882.73417528039	0.00010403490490546127	0.8878343060162807
6907.512000000001	11469.265446013493	14297.202691248094	0.00013848598265486057	0.930335282719054
8627.12	15108.449756429922	14892.766838735155	0.0002448905517366232	0.9750958086520198
10727.359999999999	15470.30676259036	14560.705913845439	0.00013484899932710733	0.9875312141880115
13292.480000000001	13055.35977284725	13586.233436165014	7.470789939144786e-05	0.9921921735744105
16425.36	10044.872773190957	12526.688346365061	5.5770746035165295e-05	0.9949046709206365
20251.760000000002	7367.373591394848	11597.873320207133	4.891202294993455e-05	0.9967742512428689
24925.04	5534.189810481381	10929.552892690599	5.20349607046934e-05	0.9982190285721357
30632.8	4311.382201373229	10505.048598205942	5.3821388613793406e-05	0.999159064542734
37604.0	3773.011689838553	9656.891093094875	5.297634676469232e-05	0.9996588206642102
46118.24	3816.2133963945294	7647.101469596614	4.511741090948784e-05	0.9998665045804812
56517.12	4873.537523679301	4734.711710052521	3.334716504615042e-05	0.9999427741059012
69217.76000000001	5367.624109880646	4550.326463499678	3.1969581790732925e-05	0.9999787747308105
84729.6	7051.134975674058	6743.132908823924	3.05438182690622e-05	0.9999933284615334
103675.2	12117.192756420653	12026.268179832274	2.5955649177042615e-05	0.9999979929528283
126814.40000000001	17005.002681387996	17256.41455628354	8.917155460063452e-06	0.9999987875383929
155075.2	20272.065388476112	20791.22442276034	5.008605711872418e-06	0.9999991419572799
189591.2	19161.100448909194	19334.304749626048	2.2288810118640386e-06	0.9999992889598439
231748.0	19161.100448909194	19334.304749626048	2.2288810118640386e-06	0.9999994347841716
283236.0	16096.686500433767	16221.960816087467	2.8160070956353696e-07	0.9999994544519712
346120.80000000005	16096.686500433767	16221.960816087467	2.8160070956353696e-07	0.9999994775471581
422924.80000000005	16096.686500433767	16221.960816087467	2.8160070956353696e-07	0.9999997443116853
