left_time_boundary	im_N1	im_N2	m	M
0.0	9643.217636938421	5976.6633614267475	0.000756252039851247	0.2665781978323696
204.98080000000002	9643.217636938421	5976.6633614267475	0.000756252039851247	0.49776901600116874
455.3344000000001	8340.073967691495	5052.389953475028	1.3966564915125614e-83	0.49776901600116874
761.104	3058.118219425121	5544.566154037887	1.7326587202383739e-37	0.49776901600116874
1134.5520000000001	1721.7711018131743	6775.759847212298	1.8831037116647817e-35	0.49776901600116874
1590.672	1393.818240118906	8677.107141330938	0.00010482659896955354	0.5531297808118079
2147.744	1577.0091057717711	9140.57331842848	0.0001885060001108537	0.654236407689323
2828.128	2092.5959333454052	10808.52687856846	0.0001475426497401556	0.7294264081694215
3659.112	3071.44457407049	12057.289386150343	7.6648063272895e-05	0.7684117952367716
4674.032	4800.46330094091	14676.761391583508	3.782955488771021e-05	0.7891439657654851
5913.608	7178.479462983921	16502.235466319413	4.666182943038388e-05	0.8169264364979937
7427.56	11152.043878909284	17032.0901761826	0.00014958139130518425	0.8947106641168477
9276.640000000001	14430.203942493215	15499.10281915834	0.0002427509663541843	0.9648264839079358
11534.96	14068.517873372606	14180.859571114263	3.790857260139479e-05	0.9714638548931454
14293.2	11525.921950832182	13179.109992180483	6.740630418140127e-05	0.9818800268643009
17662.000000000004	8481.241974766039	12306.709951710325	4.868789663868559e-05	0.9878616258189913
21776.399999999998	6085.451914878224	11413.520384343388	4.968337230217777e-05	0.9926328267151487
26801.600000000002	4674.149236266344	10883.887568070655	5.464755741680154e-05	0.9962331724972012
32939.12	3794.6583452362192	10319.440040314103	5.710231166951003e-05	0.9983997573412783
40435.12	3560.9006221518753	8941.359925155162	5.393666071307042e-05	0.9994039645791575
49590.4	4307.036743070318	5872.735741591475	4.464193294682161e-05	0.9997803688966592
60772.16	5083.965085109434	4349.499577948982	3.5105568556687526e-05	0.9999158093170162
74429.04000000001	5856.219793991868	5147.6468986869295	3.3002543992855645e-05	0.999972001939628
91108.8	9005.557470069814	8520.312006523884	3.411039545956115e-05	0.9999930249375384
111480.8	13853.74737628074	13903.89537605915	1.876959219325443e-05	0.9999972589629235
136361.6	17547.24937256562	17688.490456737607	9.399320440174133e-06	0.9999984518383328
166750.4	18442.27057444382	18877.864212714318	7.674040233267516e-06	0.9999991241661459
203865.60000000003	16996.933536564917	17066.265348520028	2.388595831505293e-06	0.999999294699185
249196.0	16996.933536564917	17066.265348520028	2.388595831505293e-06	0.9999994586099706
304560.0	16052.76588849672	16149.105198177887	1.8555553248677334e-07	0.9999994720266931
372179.2	16052.76588849672	16149.105198177887	1.8555553248677334e-07	0.9999994879629425
454765.60000000003	16052.76588849672	16149.105198177887	1.8555553248677334e-07	0.9999996913859824
