left_time_boundary	im_N1	im_N2	m	M
0.0	9627.351404220297	6972.465577106652	0.0008520513367454477	0.29367939055882075
204.0288	9627.351404220297	6972.465577106652	0.0008520513367454477	0.5380660731847682
453.21999999999997	8268.570866560194	5893.6870438620535	5.965771472955534e-32	0.5380660731847682
757.5688000000001	3021.355720988411	6528.892412983544	6.885822498976878e-69	0.5380660731847682
1129.288	1679.5023855572995	8122.896798937563	4.1111699456614214e-36	0.5380660731847682
1583.2800000000002	1345.692631920277	11111.215718739715	0.00010859750006140922	0.5904783201761614
2137.768	1551.6500293980907	9059.663192215376	0.0001719313333210853	0.6755544279163319
2814.992	2057.3127558915385	10399.025369028197	0.0001393039070290261	0.7423310301856683
3642.112	2971.0157224913637	13339.360896930813	7.247527059333318e-05	0.7774291446226573
4652.32	4690.211026840635	15623.48729505585	4.11034690355725e-05	0.7988971218144204
5886.144	7094.537085473891	17598.11095698392	7.938174410668105e-05	0.8416872141718184
7393.064	11000.431118324312	16568.553504842792	0.0001354100710949854	0.9038278150995611
9233.52	13702.80575842678	15192.302387410255	9.422117122558959e-05	0.937037653873901
11481.44	13974.675529480017	14031.868281929465	7.265474565859353e-05	0.9577497613592648
14226.8	11636.581838069147	13104.65278767771	7.372443521954962e-05	0.9742303808525922
17579.920000000002	8310.431016454753	12108.15373403398	4.6087918778101344e-05	0.9823329202347779
21675.280000000002	6004.574916975261	11213.648293585322	4.7536803137614804e-05	0.9890190710015937
26677.120000000003	4513.317710845983	10749.362373849392	5.2835328336874085e-05	0.9942418155466993
32786.08	3719.2430096857247	10103.231254029204	5.524941440703017e-05	0.9974752058756593
40247.36	3554.8227772591513	8530.651441473789	5.130190838446735e-05	0.999008801367846
49360.08000000001	4324.094618996115	5850.223446845872	4.195075890499248e-05	0.9996104062687797
60489.920000000006	4989.934535097353	4670.634261486925	3.815491450431411e-05	0.9998619257754939
74083.36	5922.373943294053	5636.915072329115	3.9984192478884484e-05	0.999963396748333
90685.6	8457.654021989398	8276.204137155199	3.598613907035696e-05	0.9999914945085095
110963.2	13226.55235537545	13118.013497764294	2.156459377657406e-05	0.9999970770546035
135728.80000000002	17279.614828392034	17264.499283415673	1.0813970473370519e-05	0.9999984804607712
165976.0	18102.912633000557	18269.285688776486	7.687444233932076e-06	0.99999913892884
202918.4	18470.820784637614	18643.029389180927	3.247056185160999e-06	0.9999993576310681
248038.40000000002	18470.820784637614	18643.029389180927	3.247056185160999e-06	0.9999995508798486
303145.60000000003	16504.049097843344	16641.995588184564	1.7234447876448272e-07	0.9999995611791564
370450.4	16504.049097843344	16641.995588184564	1.7234447876448272e-07	0.9999995734384405
452653.6	16504.049097843344	16641.995588184564	1.7234447876448272e-07	0.9999997328841123
