left_time_boundary	im_N1	im_N2	m	M
0.0	3998.9234161570153	7227.697381023851	0.0005954311763307896	0.21930353264691083
207.8904	3998.9234161570153	7227.697381023851	0.0005954311763307896	0.4230146074963602
461.7984	3540.706940229095	6495.999041071176	1.3996070020745085e-80	0.4230146074963602
771.9072	2153.243001624996	7037.07237253985	2.1775974038373205e-80	0.4230146074963602
1150.656	1487.275291486616	8410.871217849863	4.209357880117493e-37	0.4230146074963602
1613.248	1210.735238524963	11625.007075899435	0.00014667989262199857	0.5111413614334189
2178.232	1345.0971749969283	9558.584530129665	0.00015515325766625722	0.6053696684704164
2868.272	2010.5429318563843	10968.468740800008	0.0001289765490741155	0.682476199759251
3711.048	3425.2527961146616	12301.079978731452	7.58022943016227e-05	0.7283534075735767
4740.376	5661.91630875597	15396.800578562617	8.467781135192572e-05	0.7804470443008352
5997.544	8908.773161771654	16737.115597775482	0.0001292121025158852	0.8523570984733045
7532.992	12622.591607076503	15787.905510896524	0.0001457588599538395	0.9145351493383825
9408.32	14478.805691944495	14784.197340046458	3.884048057910479e-05	0.9284651520697569
11698.72	14383.678023073877	14077.709333739493	9.428399266654794e-05	0.9577885219757313
14496.08	11962.24697452819	13295.10718408252	0.00012372574808945327	0.981875955261831
17912.72	8568.983359296273	12336.686390036011	4.9654894953106614e-05	0.9880247789318771
22085.52	6190.520938396779	11568.020233185185	5.0467348506609784e-05	0.9928406452047247
27182.08	4727.290060587895	11073.11638325867	5.5234501449716196e-05	0.9964004856707019
33406.64	3763.367245134575	10827.802728554507	5.7420480841071017e-05	0.9984966096161633
41009.12	3517.6809139653187	9115.21848830439	5.373798146250042e-05	0.9994457907730111
50294.32000000001	4508.3746297426	5968.688551927248	4.311843078156646e-05	0.9997915759142796
61634.8	4970.632449164162	4337.770366550148	3.314572398007573e-05	0.9999167880810994
75485.52	5632.596905656891	5067.287867379966	3.164616604503067e-05	0.9999714778263752
92402.40000000001	9260.5419677326	8809.738683895323	3.316087729466811e-05	0.9999927542050081
113063.2	14504.397260591493	14562.79940346625	1.638029410115553e-05	0.9999968300129188
138297.6	18586.82629964712	18728.28410659735	7.636484445921891e-06	0.9999980201386249
169116.8	20207.127864774986	20685.100835685498	5.864094542327446e-06	0.9999987267793378
206759.2	17182.804484729335	17240.776222567634	2.197601198024698e-06	0.9999989597236822
252732.8	17182.804484729335	17240.776222567634	2.197601198024698e-06	0.9999991872290998
308883.2	15991.566369997669	16077.752076775794	1.6897454722607877e-07	0.9999992058492806
377461.60000000003	15991.566369997669	16077.752076775794	1.6897454722607877e-07	0.99999922801361
461220.80000000005	15991.566369997669	16077.752076775794	1.6897454722607877e-07	0.9999995163509864
