left_time_boundary	im_N1	im_N2	m	M
0.0	7391.290607659912	6511.115698487411	0.0007788357113686975	0.28181555370739375
212.5152	7391.290607659912	6511.115698487411	0.0007788357113686975	0.5206536230469718
472.07120000000003	6317.92250069775	5528.767490562247	3.259897726533987e-64	0.5206536230469718
789.0792000000001	3775.666350398964	6058.488146263836	4.9778500307668075e-64	0.5206536230469718
1176.256	2445.651612368394	8817.821923200116	1.7432349584378637e-35	0.5206536230469718
1649.136	1842.0476432985706	17804.69532922389	0.00010248523035481535	0.5741690818539354
2226.688	1835.4242641275464	19530.286989123797	0.0001517612602248222	0.6562404494007887
2932.072	2364.082797239508	19847.672147352852	8.970015226346319e-05	0.7054690630626339
3793.6000000000004	3616.7435764261695	19956.25053439314	6.722557861316446e-05	0.7443241997781733
4845.832	5980.11449779226	21110.70716952305	9.868638816347864e-05	0.8016051223443865
6130.968	8993.90157531282	19508.54337893187	9.81172067139548e-05	0.8541977267804053
7700.56	12039.703411501254	17100.30230423974	0.00012868400043394352	0.9109795019462369
9617.6	13470.714556789377	15984.545458570055	0.0001731425466103015	0.9604293139624672
11958.96	12751.206259245968	14592.997109251593	8.956264020878741e-05	0.9762908288728361
14818.56	10226.347323792033	13404.387591861188	5.945125397839806e-05	0.9843483195958485
18311.2	7473.083478654285	12684.703245413684	5.0017212059950924e-05	0.9897849365162357
22576.88	5437.341462855718	12299.469672751702	5.422028523470681e-05	0.994193921294767
27786.72	4078.5171393998694	12151.668545746666	6.0202641198740646e-05	0.9973013486159772
34149.84	3261.607050010838	12066.805610744706	6.286768702952928e-05	0.998984280542399
41921.36	3124.074883687258	9900.802198288004	5.854885415109009e-05	0.9996657500314649
51413.12	3965.3719072367303	6480.041507833841	4.6839987930276726e-05	0.9998871707179869
63005.92	4945.05482634099	4826.663804053552	4.0490724094532306e-05	0.999964152430475
77164.72	6021.136759611572	5651.911408815907	4.01518948225645e-05	0.9999910594959307
94457.59999999999	9353.785615375364	9001.597274605461	3.766243263249601e-05	0.9999981784813852
115578.40000000001	14281.768709739974	14105.916333889896	2.1269134233787144e-05	0.9999993920195706
141373.6	17781.792364428842	17667.88713561344	1.1935308623180983e-05	0.9999997134008429
172879.19999999998	17965.85602987899	18086.58394919798	9.890322554119977e-06	0.9999998661203616
211358.4	16805.262496262483	16880.66920461488	3.9846882109811695e-06	0.9999999079431809
258355.2	16805.262496262483	16880.66920461488	3.9846882109811695e-06	0.9999999417368304
315754.4	16056.19402028901	16193.071593690345	1.8597057861085168e-07	0.9999999432363821
385858.4	16056.19402028901	16193.071593690345	1.8597057861085168e-07	0.9999999450156226
471480.80000000005	16056.19402028901	16193.071593690345	1.8597057861085168e-07	0.9999999675091096
