time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.62192e-06	8814.309999999998	6445.24	6444.899999999999
1	2.62192e-06	5.8242e-06	8814.309999999998	6445.24	6444.899999999999
2	5.8242e-06	9.7353e-06	8814.309999999998	1989.71	6444.899999999999
3	9.7353e-06	1.45121e-05	15377.190999999995	1698.01	6444.899999999999
4	1.45121e-05	2.03463e-05	19398.059999999998	2490.11	4137.443999999999
5	2.03463e-05	2.74718e-05	19800.98	3571.15	2599.1399999999994
6	2.74718e-05	3.61746e-05	15081.170000000004	4070.02	3368.9899999999993
7	3.61746e-05	4.68038e-05	8945.397000000003	3465.0	2803.550999999999
8	4.68038e-05	5.97857e-05	4958.405000000001	2397.12	2223.631999999999
9	5.97857e-05	7.56411e-05	2806.86	1704.86	1649.9089999999999
10	7.56411e-05	9.50061e-05	1960.8099999999995	1456.91	1476.3999999999999
11	9.50061e-05	0.000118658	1554.2400000000002	1344.09	1400.8279999999997
12	0.000118658	0.000147544	1395.4849999999997	1351.0	1367.3619999999999
13	0.000147544	0.000182825	1419.9859999999999	1445.45	1435.3609999999996
14	0.000182825	0.000225915	1582.0790000000002	1631.75	1629.4520000000002
15	0.000225915	0.000278543	1861.361	1861.27	1935.0449999999996
16	0.000278543	0.00034282	2120.0080000000003	2163.4	2272.636
17	0.00034282	0.000421325	2359.498	2498.06	2540.1530000000007
18	0.000421325	0.000517207	2542.0860000000002	2610.49	2705.21
19	0.000517207	0.000634312	2684.4319999999993	2679.85	2753.564
20	0.000634312	0.000777338	2718.6000000000004	2749.95	2712.2680000000005
21	0.000777338	0.000952024	2623.6920000000005	2583.06	2573.1820000000002
22	0.000952024	0.00116538	2337.7160000000003	2284.02	2283.21
23	0.00116538	0.00142595	1771.3540000000003	1859.64	1805.4490000000003
24	0.00142595	0.00174421	1325.8660000000002	1363.35	1364.788
25	0.00174421	0.00213291	1105.684	1135.13	1159.798
26	0.00213291	0.00260765	1068.28	1135.36	1161.9499999999998
27	0.00260765	0.00318747	2190.78	1347.02	1355.6200000000001
28	0.00318747	0.00389563	2190.78	1347.02	1569.3000000000004
29	0.00389563	0.00476055	2190.78	1469.59	961.0026
30	0.00476055	0.00581692	2190.78	1469.59	555.471
31	0.00581692	inf	2190.78	1469.59	555.471
