time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.47216e-06	8723.280000000002	5679.23	4823.17
1	2.47216e-06	5.49152e-06	8723.280000000002	5679.23	4823.17
2	5.49152e-06	9.17922e-06	8723.280000000002	1960.27	4823.17
3	9.17922e-06	1.36832e-05	14258.124000000003	2366.21	4823.17
4	1.36832e-05	1.91841e-05	18384.120000000003	3636.65	4044.8299999999995
5	1.91841e-05	2.59026e-05	20141.68	5031.07	3266.4899999999993
6	2.59026e-05	3.41083e-05	16025.19	5467.65	4641.6089999999995
7	3.41083e-05	4.41303e-05	9950.299999999997	4670.24	4096.665
8	4.41303e-05	5.63707e-05	5505.155	3363.01	3054.2270000000003
9	5.63707e-05	7.13205e-05	3134.9310000000005	2320.37	2193.9559999999997
10	7.13205e-05	8.95793e-05	2049.92	1747.2	1690.28
11	8.95793e-05	0.00011188	1600.6719999999998	1490.71	1487.3399999999995
12	0.00011188	0.000139116	1419.4680000000003	1368.86	1421.5799999999997
13	0.000139116	0.000172382	1404.7949999999998	1370.9	1450.0419999999997
14	0.000172382	0.000213011	1527.8639999999996	1524.91	1595.4020000000003
15	0.000213011	0.000262633	1737.8640000000003	1824.28	1843.4910000000002
16	0.000262633	0.000323238	2045.424	2134.59	2151.8959999999997
17	0.000323238	0.000397259	2306.946	2391.38	2472.5059999999994
18	0.000397259	0.000487664	2515.29	2589.18	2679.533999999999
19	0.000487664	0.00059808	2666.031	2697.15	2768.276999999999
20	0.00059808	0.000732937	2732.281	2698.32	2718.1819999999993
21	0.000732937	0.000897644	2654.975999999999	2616.27	2603.6980000000003
22	0.000897644	0.00109881	2406.3199999999997	2364.74	2385.9640000000004
23	0.00109881	0.0013445	1970.1829999999995	1946.58	1993.8600000000001
24	0.0013445	0.00164458	1448.4219999999998	1495.0	1447.046
25	0.00164458	0.00201108	1150.096	1196.97	1135.094
26	0.00201108	0.0024587	1105.59	1147.34	1029.674
27	0.0024587	0.0030054	1712.5390000000004	1381.87	1127.9139999999998
28	0.0030054	0.00367311	1972.6600000000005	1381.87	3386.689999999999
29	0.00367311	0.00448863	1972.6600000000005	859.332	2034.4786599999993
30	0.00448863	0.00548465	1972.6600000000005	859.332	6.161649999999999
31	0.00548465	inf	1972.66	859.332	6.16165
